Name,Y,X,Elevation,Description,Date Taken
2293,5012.198912,5002.70607,99.570863,EL_E2_21_E,8/07/2012
2294,5011.555816,5002.095352,99.610844,EL_E2_21_S,8/07/2012
2295,5012.718314,5001.824759,99.700928,PF_E3_21_C14X106,8/07/2012
2296,5012.086965,5000.236258,99.724248,PF_D321A_C14X107,8/07/2012
2297,5012.162889,5000.407859,99.7083,PF_D3_21A_L690,8/07/2012
2298,5012.882666,5000.67711,99.722584,EL_D3_21_N,8/07/2012
2299,5012.181467,5001.371935,99.694829,EL_D3_21_E,8/07/2012
2300,5011.489873,5000.697187,99.70424,EL_D3_21_S,8/07/2012
2301,5012.157165,5000.049468,99.700599,EL_D3_21_W,8/07/2012
2302,5012.155844,5000.719206,99.704729,EL_D3_21_C,8/07/2012
2303,5012.142309,5000.361846,99.699996,PF_D3_21A_SF46,8/07/2012
2304,5012.019686,5000.295833,99.711566,PF_D3_21A_SF46,8/07/2012
2305,5012.05272,5000.168238,99.704085,PF_D3_21A_SF46,8/07/2012
2306,5012.189408,5000.156983,99.711519,PF_D3_21A_SF46,8/07/2012
2307,5012.220808,5000.282749,99.709798,PF_D3_21A_SF46,8/07/2012
2308,5012.21187,5000.385585,99.709724,PF_D3_21A_SF46,8/07/2012
2309,5012.101942,5000.325763,99.684343,PF_D3_21A_SF46,8/07/2012
2310,5012.086369,5000.240879,99.679213,PF_D3_21A_SF46,8/07/2012
2311,5012.20854,4998.992896,99.72498,PF_C4_21_L691,8/07/2012
2312,5010.665631,4998.899057,99.680597,PF_B3_21_L692,8/07/2012
2313,5010.487962,5000.1369,99.675668,PF_B2_21_L693,8/07/2012
2314,5013.534751,4999.957396,99.720676,EL_D4_21_N,8/07/2012
2315,5012.905945,5000.664477,99.730061,EL_D4_21_E,8/07/2012
2316,5012.161591,5000.044469,99.715824,EL_D4_21_S,8/07/2012
2317,5012.897585,4999.330584,99.728865,EL_D4_21_W,8/07/2012
2318,5012.783941,5000.069742,99.732458,EL_D4_21_C,8/07/2012
2319,5011.49486,4999.350874,99.70157,EL_B3_21_N,8/07/2012
2320,5010.775033,4999.974321,99.681456,EL_B3_21_E,8/07/2012
2321,5010.859049,4998.696506,99.676644,EL_B3_21_W,8/07/2012
2322,5010.948487,4999.369262,99.685641,EL_B3_21_C,8/07/2012
2323,5010.741557,5000.069125,99.6839,EL_B2_21_N,8/07/2012
2324,5010.542551,5000.229798,99.642122,EL_B2_21_E,8/07/2012
2325,5011.675067,5002.569563,99.540307,PF_E1_22_L694,8/07/2012
2326,5010.880269,5001.11544,99.640143,PF_C2_22_L695,8/07/2012
2327,5011.36827,5001.775385,99.601852,PF_D2_22A_L696,8/07/2012
2328,5011.332616,5001.759916,99.584236,PF_D2_22A_HM170,8/07/2012
2329,5011.708026,5002.460382,99.522088,EL_E1_22_C,8/07/2012
2330,5011.169548,5001.857424,99.552594,PF_D1_22_HM171,8/07/2012
2331,5011.033056,5001.550523,99.606715,PF_D2_22A_L697,8/07/2012
2332,5011.114973,5001.514161,99.610542,PF_D2_22A_L698,8/07/2012
2333,5011.343044,5001.837559,99.576153,PF_D2_22A_L699,8/07/2012
2334,5012.110275,5002.51214,99.592867,PF_E2_22_L700,8/07/2012
2335,5011.753216,5002.550918,99.523973,PF_E1_22_C14X109,8/07/2012
2336,5011.976541,5002.504402,99.549448,PF_E2_22_L701,8/07/2012
2337,5011.921792,5002.331488,99.584078,PF_E2_22_HM172,8/07/2012
2338,5010.775046,5001.096663,99.919273,PF_C2_22A_R74,8/07/2012
2339,5011.447191,5002.090773,99.565242,EL_D1_22_N,8/07/2012
2340,5011.454268,5001.590065,99.637269,PF_D2_22_L702,8/07/2012
2341,5011.622571,5002.0024,99.583901,PF_E2_22_L703,8/07/2012
2342,5012.088655,5002.0804,99.596054,PF_E2_22_L704,8/07/2012
2343,5010.946261,5001.053005,99.621447,PF_C2_22_L705,8/07/2012
2344,5010.722325,5000.805786,99.620054,PF_C2_22_L706,8/07/2012
2345,5011.422534,5001.741784,99.591799,PF_D2_22_HM173,8/07/2012
2346,5011.554202,5001.82787,99.616056,PF_D2_22_HM174,8/07/2012
2347,5011.727041,5001.867255,99.633866,PF_D2_22_HM175,8/07/2012
2348,5011.401252,5001.935196,99.572614,PF_D2_22_HM176,8/07/2012
2349,5012.092954,5001.617065,99.662281,PF_E2_22_L707,8/07/2012
2350,5011.457691,5001.673098,99.608085,PF_D2_22_L708,8/07/2012
2351,5011.19277,5000.58068,99.660756,PF_C2_22_L709,8/07/2012
2352,5010.945622,5000.647014,99.649715,PF_C2_22_L710,8/07/2012
2353,5010.770665,5000.549576,99.628899,PF_C2_22_L711,8/07/2012
2354,5010.927331,5000.395569,99.654295,PF_C2_22_L712,8/07/2012
2355,5010.81002,5000.933048,99.606751,PF_C2_22_HM177,8/07/2012
2356,5011.233818,5000.979562,99.677031,PF_D2_22_L713,8/07/2012
2357,5011.231806,5001.073527,99.650181,PF_D2_22_L714,8/07/2012
2358,5011.017698,5001.207382,99.620115,PF_D2_22_L715,8/07/2012
2359,5010.812393,5001.213892,99.594895,PF_D2_22_L716,8/07/2012
2360,5011.087501,5001.150394,99.624548,PF_D2_22_HM178,8/07/2012
2361,5011.287035,5001.242357,99.627989,PF_D2_22_HM179,8/07/2012
2362,5011.123823,5001.399083,99.579167,PF_D2_23_HM180,8/07/2012
2363,5011.238195,5001.509038,99.585346,PF_D2_22_L717,8/07/2012
2364,5011.333302,5000.624281,99.639911,PF_C2_22_HM181,8/07/2012
2365,5011.248346,5001.212721,99.615135,PF_D2_22_L719,8/07/2012
2366,5011.049665,5001.021068,99.623202,PF_D2_22_L720,8/07/2012
2367,5011.047212,5001.525401,99.582717,PF_D2_22_R75,8/07/2012
2368,5011.430936,5001.374011,99.629343,PF_D2_22_C14X111,8/07/2012
2369,5011.43501,5001.455971,99.6266,PF_D2_22_HM183,8/07/2012
2370,5011.528705,5001.250572,99.65368,PF_D2_22_L721,8/07/2012
2371,5011.621667,5001.333839,99.647036,PF_D2_22_L722,8/07/2012
2372,5011.544168,5001.818971,99.598144,PF_D2_22_L723,8/07/2012
2373,5011.58856,5001.193293,99.645387,PF_D2_22_L724,8/07/2012
2374,5011.517032,5001.034447,99.644757,PF_D2_22_L725,8/07/2012
2375,5012.186406,5002.744009,99.535151,EL_E2_22_E,8/07/2012
2376,5011.546885,5002.099962,99.563208,EL_E2_22_S,8/07/2012
2377,5012.161767,5001.39304,99.652313,EL_D2_22_N,8/07/2012
2378,5011.500252,5002.096775,99.574781,EL_D2_22_E,8/07/2012
2379,5011.476117,5000.701048,99.653873,EL_D2_22_W,8/07/2012
2380,5011.449958,5001.395947,99.624762,EL_D2_22_C,8/07/2012
2381,5011.470206,5000.688674,99.649671,EL_C2_22_N,8/07/2012
2382,5010.880314,5001.124616,99.605197,EL_C2_22_E,8/07/2012
2383,5010.420359,5000.361521,99.594241,EL_C2_22_S,8/07/2012
2384,5010.782664,5000.028241,99.639093,EL_C2_22_W,8/07/2012
2385,5010.751608,5000.729651,99.619552,EL_C2_22_C,8/07/2012
2386,5012.097365,5001.167103,99.640413,PF_D3_22_HM184,8/07/2012
2387,5011.641461,5000.814017,99.663919,PF_D3_22_L726,8/07/2012
2388,5010.96144,4999.964457,99.660496,PF_C3_22_L727,8/07/2012
2389,5012.396972,5001.107812,99.669155,PF_D3_22_L728,8/07/2012
2390,5012.479815,5000.881939,99.694115,PF_D3_22_L729,8/07/2012
2391,5011.238686,4999.977648,99.670706,PF_C3_22_L730,8/07/2012
2392,5011.350298,4999.627105,99.654072,PF_C3_22_HM185,8/07/2012
2393,5012.85666,5000.701072,99.680615,EL_D3_22_N,8/07/2012
2394,5012.227384,5001.383642,99.65402,EL_D3_22_E,8/07/2012
2395,5011.506378,5000.718708,99.651742,EL_D3_22_S,8/07/2012
2396,5012.201187,4999.987078,99.665883,EL_D3_22_W,8/07/2012
2397,5012.057808,5000.817344,99.66882,EL_D3_22_C,8/07/2012
2398,5013.274796,5000.278619,99.707461,PF_D4_22_SH19,8/07/2012
2399,5011.776367,5000.101024,99.678103,PF_C3_22_L731,8/07/2012
2400,5011.840333,5000.2998,99.654715,PF_C3_22_O11,8/07/2012
2401,5012.139529,5000.020984,99.665685,EL_C3_22_N,8/07/2012
2402,5011.514171,5000.655297,99.649919,EL_C3_22_E,8/07/2012
2403,5010.783836,5000.03538,99.642137,EL_C3_22_S,8/07/2012
2404,5011.5144,4999.3658,99.654132,EL_C3_22_W,8/07/2012
2405,5011.436962,5000.099716,99.665332,EL_C3_22_C,8/07/2012
2406,5012.996467,5000.158212,99.745767,PF_D4_22_R76,8/07/2012
2407,5013.058307,5000.183478,99.772339,PF_D4_22_R76,8/07/2012
2408,5013.061861,5000.29579,99.760662,PF_D4_22_R76,8/07/2012
2409,5013.023704,5000.358466,99.724071,PF_D4_22_R76,8/07/2012
2410,5012.936896,5000.270731,99.726537,PF_D4_22_R76,8/07/2012
2411,5013.013844,5000.208119,99.720624,PF_D4_22_R76,8/07/2012
2412,5013.081686,5000.231452,99.736197,PF_D4_22_R76,8/07/2012
2413,5013.015815,5000.344203,99.726978,PF_D4_22_R76,8/07/2012
2414,5012.980286,5000.238098,99.706395,PF_D4_22_R76,8/07/2012
2415,5012.9739,5001.342305,99.642573,PF_E3_22_L732,8/07/2012
2416,5012.847075,5001.047359,99.669918,PF_E3_22_L733,8/07/2012
2417,5012.81359,4999.543508,99.68032,PF_D4_22_L734,8/07/2012
2418,5013.50545,5000.030633,99.676093,EL_D4_22_N,8/07/2012
2419,5012.880437,5000.665405,99.672855,EL_D4_22_E,8/07/2012
2420,5012.170817,5000.080882,99.673275,EL_D4_22_S,8/07/2012
2421,5012.905598,4999.391988,99.677555,EL_D4_22_W,8/07/2012
2422,5012.81754,4999.974587,99.675505,EL_D4_22_C,8/07/2012
2423,5012.902304,4999.352909,99.676636,EL_C4_22_N,8/07/2012
2424,5012.228568,5000.001759,99.676028,EL_C4_22_E,8/07/2012
2425,5011.552928,4999.391385,99.656365,EL_C4_22_S,8/07/2012
2426,5012.28919,4998.73578,99.64154,EL_C4_22_W,8/07/2012
2427,5012.214017,4999.386554,99.684505,EL_C4_22_C,8/07/2012
CP1,5016,5006,100.37,control point,8/07/2012
TBM03,5020,5003,100.795,TBM03,8/07/2012
TBM04,5009,4996,100.754,TBM04,8/07/2012
