Name,Northing,Easting,Elevation,Description
1096,5011.737223,5001.287039,99.25811,PF_D2_29_L1247
1097,5011.629348,5001.266023,99.238522,PF_D2_29_L1248
1098,5011.802108,5001.24932,99.222628,PF_D2_29_L1249
1099,5011.294131,5001.093682,99.249708,PF_D2_29_L1250
1100,5012.006242,5001.352854,99.21704,PF_D2_29_HM290
1101,5011.223026,4999.936308,99.26503,PF_C3_29_L1251
1102,5011.47272,5001.370222,99.20878,PF_D2_29_L1252
1103,5011.144827,4999.644451,99.227929,PF_C3_29_L1253
1104,5011.239214,5001.358256,99.234971,PF_D2_29_L1254
1105,5011.756252,5001.652703,99.223384,PF_D2_29_L1255
1106,5012.080603,5000.784053,99.266335,PF_D3_29_L1256
1107,5011.939558,5000.831805,99.254841,PF_D3_29_HM291
1108,5011.347389,4999.563988,99.277456,PF_C3_29_L1257
1109,5012.165811,5000.683376,99.255799,PF_D3_29_L1258
1110,5011.344873,4999.889304,99.24012,PF_C3_29_L1259
1111,5011.296027,5000.024281,99.263145,PF_C3_29_L1260
1112,5011.318539,4999.994104,99.279702,PF_C3_29_L1260
1113,5013.285219,4999.513542,103.185958,BR
1114,5013.185711,4999.904824,103.184746,BR
1115,5013.208645,4999.813519,103.082264,BR
1116,5011.323689,4999.91274,99.233869,PF_C3_29_L1261
1117,5011.338342,4999.990067,99.245526,PF_C3_29_L1262
1118,5011.752276,5000.979505,99.196801,PF_D2_29_L1263
1119,5011.387726,5000.165297,99.258801,PF_C3_29_HM292
1120,5011.58245,5001.543886,99.204878,PF_D2_29_L1264
1121,5011.497506,5001.706304,99.218241,PF_D2_29_L1265
1122,5011.429145,5000.237336,99.258604,PF_C3_29_L1266
1123,5011.215596,5001.520582,99.20932,PF_D2_29_L1267
1124,5012.914477,5000.591151,99.274921,PF_D3_29_L1268
1125,5012.330527,5001.094619,99.218858,PF_D3_29_L1269
1126,5011.705985,5000.722962,99.229221,PF_D3_29_C14X159
1127,5011.137245,5001.406376,99.181841,PF_D2_29_L1270
1128,5011.676105,5001.756197,99.187966,PF_D2_29_HM293
1129,5011.801678,5000.470771,99.236615,PF_D3_29_HM294
1130,5011.34047,5001.407462,99.17535,PF_D2_29A_L1271
1131,5011.504897,5000.192109,99.233956,PF_C3_29_L1272
1132,5011.544876,5000.411627,99.256326,PF_C3_29_L1273
1133,5011.841266,5000.3359,99.278206,PF_C3_29_L1274
1134,5011.750268,5000.041279,99.247807,PF_C3_29_L1275
1135,5012.334502,5001.235558,99.2151,EL_D2_29_N
1136,5011.654171,5001.957667,99.141563,EL_D2_29A_E
1137,5011.580451,5000.606635,99.239545,EL_D2_29_W
1138,5011.739902,5001.260712,99.198622,EL_D2_29_C
1139,5010.96174,5001.30949,99.159207,EL_D2_29A_S
1140,5011.894886,5000.315841,99.209403,PF_D3_29_HM295
1141,5012.156435,4999.939749,99.314868,PF_C3_29_L1276
1142,5012.994861,5000.523768,99.26127,EL_D3_29_N
1143,5012.335735,5001.237826,99.214347,EL_D3_29_E
1144,5011.608734,5000.574343,99.242358,EL_D3_29_S
1145,5012.286273,4999.858245,99.292057,EL_D3_29_W
1146,5012.287979,5000.567032,99.240756,EL_D3_29_C
1147,5011.601681,5001.975675,99.135979,EL_D1_29_N
1148,5010.922467,5001.297644,99.149096,EL_D1_29_W
1149,5011.028386,5001.910283,99.128012,EL_D1_29_C
1150,5012.240005,4999.845071,99.26946,EL_C3_29_N
1151,5011.577472,5000.551626,99.240715,EL_C3_29_E
1152,5010.85315,4999.915277,99.210905,EL_C3_29_S
1153,5011.548631,4999.235821,99.255976,EL_C3_29_W
1154,5011.629639,4999.912753,99.23929,EL_C3_29_C
1155,5011.658426,5000.439305,101.962918,BR
1156,5011.756244,5000.326886,102.189093,BR
1157,5011.813722,5000.260859,102.30864,BR
1158,5011.86231,5000.21457,102.371675,BR
1159,5011.859141,5000.218701,102.399761,BR
1160,5011.907246,5000.162997,102.432527,BR
1161,5011.934399,5000.13172,102.459853,BR
1162,5011.961817,5000.099939,102.506322,BR
1163,5011.991755,5000.065379,102.566031,BR
1164,5012.0036,5000.051711,102.608862,BR
1165,5012.119386,4999.917987,102.659644,BR
1166,5012.160768,4999.869943,102.697852,BR
1167,5012.177583,4999.850505,102.733761,BR
1168,5012.226716,4999.793775,102.757417,BR
1169,5012.239628,4999.778865,102.776085,BR
1170,5012.24747,4999.76888,102.803208,BR
1171,5012.271913,4999.740681,102.836641,BR
1172,5012.303252,4999.704531,102.8773,BR
1173,5012.319797,4999.685437,102.904244,BR
1174,5012.359398,4999.639745,102.908738,BR
1175,5012.390789,4999.603527,102.93207,BR
1176,5012.415013,4999.575563,102.939758,BR
1177,5012.429361,4999.559014,102.969572,BR
1178,5012.416971,4999.573318,103.021406,BR
1179,5012.428381,4999.56015,103.044353,BR
1180,5012.4655,4999.517316,103.060381,BR
1181,5012.469926,4999.512222,103.070619,BR
1182,5012.46802,4999.514448,103.103748,BR
1183,5012.470857,4999.511076,103.142393,BR
1184,5012.49763,4999.480258,103.182646,BR
1185,5012.495394,4999.482867,103.205587,BR
1186,5012.495083,4999.483234,103.228279,BR
