Name,Northing,Easting,Elevation,Description,Date Taken
2223,5011.59433,5001.421375,98.763304,PF_D2_37_GS40,15/07/2012
2224,5011.67603,5001.406457,98.754695,PF_D2_37_GS40,15/07/2012
2225,5011.680095,5001.480602,98.748334,PF_D2_37_GS40,15/07/2012
2226,5011.602659,5001.432246,98.751046,PF_D2_37_GS40,15/07/2012
2227,5011.669725,5001.370094,98.737492,PF_D2_37_GS40,15/07/2012
2228,5011.73107,5001.38987,98.753878,PF_D2_37_GS40,15/07/2012
2229,5010.849145,5001.601978,98.71324,PF_D1_37_L1489,15/07/2012
2230,5010.962673,5001.555561,98.693602,PF_D1_37_L1490,15/07/2012
2231,5010.915807,5001.383687,98.787534,PF_D1_37_ART18,15/07/2012
2232,5011.202672,5001.322723,98.751129,PF_D1_37_ART18,15/07/2012
2233,5011.252258,5001.461338,98.757973,PF_D1_37_ART18,15/07/2012
2234,5011.027697,5001.632399,98.772099,PF_D1_37_ART18,15/07/2012
2235,5010.920624,5001.361127,98.712874,PF_D1_37_ART18,15/07/2012
2236,5011.21382,5001.309043,98.71407,PF_D1_37_ART18,15/07/2012
2237,5011.265161,5001.484919,98.698872,PF_D1_37_ART18,15/07/2012
2238,5011.056598,5001.63462,98.703013,PF_D1_37_ART18,15/07/2012
2239,5011.089539,5001.45401,98.709527,PF_D1_37_ART18,15/07/2012
2240,5010.821272,5001.725732,98.692318,PF_D1_37_L1491,15/07/2012
2241,5010.990709,5001.809955,98.718198,PF_D1_37_L1492,15/07/2012
2242,5011.104898,5001.977376,98.742547,PF_D1_37_L1493,15/07/2012
2243,5011.203021,5001.661907,98.690328,PF_D1_37_L1494,15/07/2012
2244,5011.420717,5002.190743,98.684568,PF_D1_37_L1495,15/07/2012
2245,5012.326731,5001.196774,98.742557,EL_D2_37B_N,15/07/2012
2246,5011.62078,5001.964326,98.695758,EL_D2_37A_E,15/07/2012
2247,5010.902037,5001.290618,98.704203,EL_D2_37A_S,15/07/2012
2248,5011.580562,5000.582267,98.732898,EL_D2_37_W,15/07/2012
2249,5011.587538,5001.274983,98.711065,EL_D2_37_C,15/07/2012
2250,5011.623091,5001.965091,98.695388,EL_D1_37_N,15/07/2012
2251,5011.412507,5002.203644,98.673234,EL_D1_37_E,15/07/2012
2252,5010.50583,5001.689299,98.686331,EL_D1_37_S,15/07/2012
2253,5010.879015,5001.345942,98.700842,EL_D1_37_W,15/07/2012
2254,5010.97842,5002.025494,98.673891,EL_D1_37_C,15/07/2012
2255,5011.294042,4999.967244,98.72554,PF_C3_38_L1496,15/07/2012
2256,5011.635642,5001.091016,98.702546,PF_D2_38_GS41,15/07/2012
2257,5011.399424,5001.344011,98.700748,PF_D2_38_GS42,15/07/2012
2258,5010.545478,5000.107916,98.721166,PF_B2_38_L1497,15/07/2012
2259,5011.626284,4999.867997,98.709519,PF_C3_38_AF20,15/07/2012
2260,5010.7683,5001.427141,98.680764,PF_D1_38_ART19,15/07/2012
2261,5010.616665,4999.813234,98.724655,PF_ B2_38B_SF54,15/07/2012
2262,5010.601147,4999.887387,98.725843,PF_ B2_38B_SF54,15/07/2012
2263,5010.601604,4999.991058,98.726286,PF_ B2_38B_SF54,15/07/2012
2264,5010.497549,5000.041751,98.717727,PF_ B2_38B_SF54,15/07/2012
2265,5010.413166,5000.021136,98.720405,PF_ B2_38B_SF54,15/07/2012
2266,5010.505021,4999.963404,98.622819,PF_ B2_38B_SF54,15/07/2012
2267,5011.643587,5002.003958,98.63666,EL_ D1_38_N,15/07/2012
2268,5010.53025,5001.764427,98.610407,EL_ D1_38_S,15/07/2012
2269,5010.910904,5001.340155,98.639543,EL_ D1_38_W,15/07/2012
2270,5010.982423,5002.015765,98.630189,EL_ D1_38_C,15/07/2012
2271,5011.188503,5001.735168,98.641903,PF_ D1_38_GS43,15/07/2012
2272,5010.739769,4999.90872,98.733231,P_ B2_38_C14X197,15/07/2012
2273,5011.285798,5001.533299,98.662786,P_ F2_38A_HM347,15/07/2012
2274,5011.608517,4999.813165,98.698016,P_ C3_38_L1498,15/07/2012
2275,5012.214199,4999.862027,98.695647,EL_ C3_38_N,15/07/2012
2276,5011.574139,5000.498024,98.695054,EL_ C3_38_E,15/07/2012
2277,5010.860528,4999.905429,98.713692,EL_ C3_38A_S,15/07/2012
2278,5011.506798,4999.225594,98.716907,EL_ C3_38_W,15/07/2012
2279,5011.544585,4999.894966,98.697237,EL_ C3_38_C,15/07/2012
2280,5009.732598,5000.207677,98.677639,P_ B2_38_L1499,15/07/2012
2281,5011.088916,5000.905235,98.672678,P_ C2_38A_CX220,15/07/2012
2282,5011.826643,5001.032991,98.690722,P_ D2_38_CX221,15/07/2012
2283,5012.382212,5001.212369,98.675345,EL_ D2_38_N,15/07/2012
2284,5011.646713,5002.009376,98.636057,EL_ D2_38_E,15/07/2012
2285,5010.982332,5001.306728,98.634527,EL_ D2_38_S,15/07/2012
2286,5011.587522,5000.555887,98.688118,EL_ D2_38_W,15/07/2012
2287,5011.685971,5001.30888,98.673535,EL_ D2_38_C,15/07/2012
2288,5010.796979,5000.696962,98.695994,P_ C2_38A_L1500,15/07/2012
2289,5010.844216,5000.184416,98.689014,P_ C2_38A_L1501,15/07/2012
2290,5010.57713,5000.166108,98.69,P_ C2_38A_AF21,15/07/2012
2291,5010.825602,5001.111191,98.677513,P_ C2_38A_L1503,15/07/2012
2292,5010.334722,5000.651014,98.679633,P_ C2_38A_HM348,15/07/2012
2293,5010.810194,4999.906,98.698643,EL_ B2_38A_N,15/07/2012
2294,5010.09522,5000.601999,98.639269,EL_ B2_38_E,15/07/2012
2295,5009.393261,4999.921674,98.663624,EL_ B2_38_S,15/07/2012
2296,5010.830748,5001.235532,98.654879,P_ C2_38A_L1504,15/07/2012
2297,5010.804892,5001.188721,98.664581,P_ C2_38A_L1505,15/07/2012
2298,5010.306985,5000.703172,98.659274,P_ C2_38A_HM349,15/07/2012
2299,5009.615346,5000.447465,98.683975,P_ B1_38_L1506,15/07/2012
2300,5010.452158,5001.279269,98.657884,P_ B1_38_L1507,15/07/2012
2301,5010.310079,5001.067653,98.654025,P_ B1_38_L1508,15/07/2012
2302,5010.168349,5000.70809,98.646689,P_ B1_38_AF22,15/07/2012
2303,5010.334042,5000.887934,98.636004,P_ B1_38_1509,15/07/2012
2304,5010.236182,5000.831626,98.635376,P_ B1_38_1510,15/07/2012
2305,5010.189533,5000.907829,98.636305,P_ B1_38_HM305,15/07/2012
2306,5010.05961,5000.611517,98.63426,EL_B1_38_N,15/07/2012
2307,5009.279438,5000.047475,98.653252,EL_B1_38_W,15/07/2012
2308,5009.708502,5001.014565,98.636243,EL_B1_38A_E,15/07/2012
2309,5009.083273,5000.290906,98.647061,EL_B1_38A_S,15/07/2012
2310,5010.862207,5001.320487,98.648398,EL_C1_38_N,15/07/2012
2311,5010.088672,5000.655432,98.63496,EL_C1_38_W,15/07/2012
2312,5009.787922,5001.033278,98.636777,EL_C1_38_S,15/07/2012
2313,5010.504949,5001.674387,98.618986,EL_C1_38_E,15/07/2012
2314,5010.208286,5001.352179,98.629937,EL_C1_38_C,15/07/2012
2315,5010.124016,5000.832585,98.63958,P_C1_38_L1511,15/07/2012
CP1,5016,5006,100.37,control point,15/07/2012
TBM03,5020,5003,100.795,TBM03,15/07/2012
TBM04,5009,4996,100.754,TBM04,15/07/2012
TBM05,5013.6044,4998.203,100.753,TBM05,15/07/2012
