Name,Northing,Easting,Elevation,Description,Date Taken
1001,5010.443314,4999.257744,101.359713,BR,1/07/2012
1002,5010.447769,4999.123369,101.464936,BR,1/07/2012
1003,5010.479241,4999.047024,101.598142,BR,1/07/2012
1004,5010.60409,4999.142926,101.720487,BR,1/07/2012
1005,5010.56169,4999.173461,101.745908,BR,1/07/2012
1006,5010.498946,4999.158617,101.771385,BR,1/07/2012
1007,5010.474421,4999.181571,101.802425,BR,1/07/2012
1008,5010.437262,4999.150782,101.825583,BR,1/07/2012
1009,5010.392444,4998.993872,101.852654,BR,1/07/2012
1010,5010.413627,4998.940694,101.864585,BR,1/07/2012
1011,5010.424457,4998.87806,101.857748,BR,1/07/2012
1012,5010.43239,4998.827794,101.883519,BR,1/07/2012
1013,5010.521114,4998.821539,101.972323,BR,1/07/2012
1014,5010.639522,4998.829464,102.077028,BR,1/07/2012
1015,5010.702275,4998.761601,102.193108,BR,1/07/2012
1016,5010.63185,4998.604497,102.322298,BR,1/07/2012
1017,5010.643948,4998.475344,102.380906,BR,1/07/2012
1018,5010.625412,4998.382231,102.393624,BR,1/07/2012
1019,5010.673551,4998.357292,102.414987,BR,1/07/2012
1020,5010.657419,4998.29147,102.495337,BR,1/07/2012
1021,5010.694914,4998.158684,102.514173,BR,1/07/2012
1022,5010.724896,4998.045402,102.529988,BR,1/07/2012
1023,5010.76581,4997.966037,102.560362,BR,1/07/2012
1024,5010.797255,4997.890627,102.625123,BR,1/07/2012
1025,5010.845001,4997.825603,102.703133,BR,1/07/2012
1026,5010.857326,4997.714451,102.784408,BR,1/07/2012
1027,5010.914737,4997.646619,102.856613,BR,1/07/2012
1028,5010.869145,4997.531221,102.971369,BR,1/07/2012
1029,5010.844284,4997.477199,103.068491,BR,1/07/2012
1030,5010.870664,4997.390832,103.210405,BR,1/07/2012
1031,5010.871818,4997.319136,103.307071,BR,1/07/2012
1032,5010.967368,4997.285822,103.47439,BR,1/07/2012
1033,5011.048272,4997.233693,103.613544,BR,1/07/2012
1034,5011.123941,4997.218814,103.74299,BR,1/07/2012
1035,5011.30216,4997.266482,103.965218,BR,1/07/2012
1036,5011.347434,4997.200515,104.035921,BR,1/07/2012
1037,5011.46448,4997.067626,104.173005,BR,1/07/2012
1038,5011.43047,4996.939585,104.240221,BR,1/07/2012
1039,5011.614559,4996.943875,104.480178,BR,1/07/2012
1040,5011.807003,4996.923894,104.750272,BR,1/07/2012
1041,5010.632665,5000.603369,100.117947,BR,1/07/2012
1042,5010.638636,5000.477065,100.333398,BR,1/07/2012
1043,5010.63327,5000.469578,100.341145,BR,1/07/2012
1044,5010.61321,5000.45643,100.34664,BR,1/07/2012
1045,5010.597273,5000.461419,100.346623,BR,1/07/2012
1046,5010.570156,5000.401992,100.406578,BR,1/07/2012
1047,5010.649161,5000.436489,100.51515,BR,1/07/2012
1048,5010.621406,5000.296537,100.709007,BR,1/07/2012
1049,5010.560476,5000.025727,100.906426,BR,1/07/2012
1050,5010.575446,5000.011964,100.982243,BR,1/07/2012
1051,5010.605018,5000.040846,100.992902,BR,1/07/2012
1052,5010.464668,4999.641641,101.099882,BR,1/07/2012
1053,5010.502326,4999.606537,101.153644,BR,1/07/2012
1054,5010.538089,4999.472659,101.24402,BR,1/07/2012
1055,5010.545133,4999.335567,101.368323,BR,1/07/2012
1056,5010.534765,4999.168765,101.494736,BR,1/07/2012
1057,5010.674464,4999.219565,101.646869,BR,1/07/2012
1058,5010.801618,4999.351216,101.712351,BR,1/07/2012
1059,5010.76045,4999.351499,101.731103,BR,1/07/2012
1060,5010.707851,4999.339836,101.758203,BR,1/07/2012
1061,5010.666707,4999.344133,101.77788,BR,1/07/2012
1062,5010.601981,4999.208812,101.802323,BR,1/07/2012
1063,5010.588727,4999.088855,101.837508,BR,1/07/2012
1064,5010.556352,4998.952455,101.862789,BR,1/07/2012
1065,5010.680955,4998.937994,101.972568,BR,1/07/2012
1066,5010.799878,4998.929526,102.080833,BR,1/07/2012
1067,5010.868076,4998.905676,102.173234,BR,1/07/2012
1068,5010.895536,4998.801676,102.273346,BR,1/07/2012
1069,5010.987037,4998.814737,102.327578,BR,1/07/2012
1070,5010.926168,4998.525814,102.412954,BR,1/07/2012
1071,5010.930952,4998.431875,102.479586,BR,1/07/2012
1072,5010.928332,4998.17924,102.544457,BR,1/07/2012
1073,5011.040123,4998.214318,102.63939,BR,1/07/2012
1074,5010.782342,4997.901665,102.62291,BR,1/07/2012
1075,5010.833481,4997.778457,102.752375,BR,1/07/2012
1076,5011.600412,4998.121322,103.397913,BR,1/07/2012
1077,5011.290745,4997.862242,103.213922,BR,1/07/2012
1078,5011.627715,4998.032887,103.565569,BR,1/07/2012
1079,5011.633466,4997.978504,103.684457,BR,1/07/2012
