Name,Northing,Easting,Elevation,Description,,Date Taken
2403,5012.685459,5001.745753,100.256005,PF_E2_11_R53,,27/06/2012
2404,5012.814217,5001.733401,100.284895,PF_E2_11_R53,,27/06/2012
2405,5012.809604,5001.799683,100.279027,PF_E2_11_R53,,27/06/2012
2406,5012.808565,5001.822085,100.206156,PF_E2_11_R53,,27/06/2012
2407,5012.714196,5001.844436,100.208822,PF_E2_11_R53,,27/06/2012
2408,5012.703004,5001.758449,100.21392,PF_E2_11_R53,,27/06/2012
2409,5012.779021,5001.721876,100.231426,PF_E2_11_R53,,27/06/2012
2410,5012.760619,5001.792294,100.206268,PF_E2_11_R53,,27/06/2012
2411,5011.43787,5000.382676,100.167451,PF_C3_12_L176,,27/06/2012
2412,5012.628614,5001.746382,100.155677,PF_E2_11_HB584,,27/06/2012
2413,5012.410284,5001.800445,100.229706,PF_E2_11_HB585,,27/06/2012
2414,5012.782824,5002.08534,100.277125,PF_E2_11_HB586,,27/06/2012
2415,5012.811337,5002.049994,100.260976,PF_E2_11_HB586,,27/06/2012
2416,5012.609469,5001.765035,100.158223,PF_E2_11_HM76,,27/06/2012
2417,5011.413453,5000.387862,100.121459,PF_C3_12_L177,,27/06/2012
2418,5012.555349,4999.716345,100.194636,PF_D3_12_L178,,27/06/2012
2419,5012.499633,5001.919507,100.220704,PF_E2_11_HB587,,27/06/2012
2420,5012.732508,5000.089814,100.209389,PF_D4_12_L179,,27/06/2012
2421,5012.432973,5001.876363,100.205842,PF_E2_11A_HB588,,27/06/2012
2422,5011.34571,5000.432586,100.132581,PF_C3_12_L180,,27/06/2012
2423,5011.24054,4999.84398,100.215252,PF_C3_SR3_L181,,27/06/2012
2424,5012.879739,5000.20596,100.203433,PF_D4_12_L182,,27/06/2012
2425,5012.55114,5001.940242,100.21397,PF_E2_11A_HM77,,27/06/2012
2426,5012.451844,5001.89546,100.158714,PF_E2_11A_HB589,,27/06/2012
2427,5013.377801,4999.771095,100.210127,PF_D4_12_C14X45,,27/06/2012
2428,5013.6134,4999.763062,100.192986,EL_D4_12_N,,27/06/2012
2429,5013.007885,5000.401554,100.161612,EL_D4_12_E,,27/06/2012
2430,5012.349752,4999.793088,100.207951,EL_D4_12_S,,27/06/2012
2431,5012.951055,4999.153894,100.195236,EL_D4_12_W,,27/06/2012
2432,5013.049729,4999.893563,100.178181,EL_D4_12_C,,27/06/2012
2433,5012.613869,5001.832132,100.214531,PF_E2_11_HB590,,27/06/2012
2434,5012.851403,4999.689335,100.224364,PF_C4_SR5_L185,,27/06/2012
2435,5012.595415,5001.82695,100.211339,PF_E2_11_HB591,,27/06/2012
2436,5013.746496,5001.051842,100.159508,PF_E4_12_C14X46,,27/06/2012
2437,5011.35978,5000.252552,100.13578,PF_C3_12_L184,,27/06/2012
2438,5012.388186,5001.316282,100.149271,PF_E2_11A_SF19,,27/06/2012
2439,5012.410234,5001.591138,100.162948,PF_E2_11A_SF19,,27/06/2012
2440,5012.403073,5001.847558,100.1354,PF_E2_11A_SF19,,27/06/2012
2441,5012.368137,5002.132413,100.18062,PF_E2_11A_SF19,,27/06/2012
2442,5012.453868,5002.120069,100.187547,PF_E2_11A_SF19,,27/06/2012
2443,5012.496174,5002.012085,100.160875,PF_E2_11A_SF19,,27/06/2012
2444,5012.512958,5001.922712,100.139569,PF_E2_11A_SF19,,27/06/2012
2445,5012.536734,5001.753585,100.139232,PF_E2_11A_SF19,,27/06/2012
2446,5012.529958,5001.472363,100.144767,PF_E2_11A_SF19,,27/06/2012
2447,5013.702134,5000.422446,100.197426,PF_E4_12_L185,,27/06/2012
2448,5013.337554,5000.120549,100.20893,PF_E4_12_L186,,27/06/2012
2449,5012.434245,5002.205262,100.166263,PF_E2_11_SH9,,27/06/2012
2450,5013.875251,5000.016027,100.197867,PF_E4_12_L187,,27/06/2012
2451,5013.625521,5000.002388,100.195113,PF_E4_12_L188,,27/06/2012
2452,5012.508419,5002.195375,100.19126,PF_E2_11_HB592,,27/06/2012
2453,5013.822427,5000.231286,100.200746,PF_E4_12_HB593,,27/06/2012
2454,5012.494434,5002.151403,100.15602,PF_E2_11_HB594,,27/06/2012
2455,5012.412534,5002.204522,100.151267,PF_E2_11_HB595,,27/06/2012
2456,5012.441376,5002.229023,100.161084,PF_E2_11_HB596,,27/06/2012
2457,5013.854132,5000.641048,100.217192,PF_E4_12_L189,,27/06/2012
2458,5013.86658,5000.629532,100.180549,PF_E4_12_L189,,27/06/2012
2459,5013.846637,5000.623967,100.180251,PF_E4_12_L189,,27/06/2012
2460,5012.511859,5002.192129,100.1487,PF_E2_11_HB597,,27/06/2012
2461,5012.547446,5002.248444,100.184643,PF_E2_11_HB598,,27/06/2012
2462,5012.516118,5002.193748,100.15485,PF_E2_11_HB598,,27/06/2012
2463,5012.515045,5002.211587,100.188792,PF_E2_11_HB599,,27/06/2012
2464,5012.504549,5002.184107,100.15754,PF_E2_11_HB599,,27/06/2012
2465,5012.539962,5002.208532,100.204247,PF_E2_11_HB600,,27/06/2012
2466,5012.553394,5002.274905,100.23075,PF_E2_11_HB601,,27/06/2012
2467,5014.393321,5000.449391,100.177929,EL_E4_12_N,,27/06/2012
2468,5013.750663,5001.131667,100.157043,EL_E4_12_E,,27/06/2012
2469,5013.033359,5000.445119,100.17908,EL_E4_12_S,,27/06/2012
2470,5013.613041,4999.763441,100.187586,EL_E4_12_W,,27/06/2012
2471,5013.63047,5000.502048,100.169323,EL_E4_12_C,,27/06/2012
CP1,5016,5006,100.37,control point,,27/06/2012
TBM03,5020,5003,100.795,TBM03,,27/06/2012
