Name,Y,X,Z,Description
948,5012.433261,4999.736496,100.509559,PF_D4_7_L83
949,5012.539281,4999.752178,100.494811,PF_D4_7_L83
950,5012.497167,4999.777928,100.519018,PF_D4_7_L83
951,5012.439843,4999.823335,100.494255,PF_D4_7_L83
952,5012.485613,4999.853095,100.477903,PF_D4_7_L83
953,5012.439498,4999.777206,100.447616,PF_D4_7_L83
954,5012.538433,4999.796107,100.450740,PF_D4_7_L83
955,5012.484370,4999.814480,100.469238,PF_D4_7_L83
956,5012.421261,5000.267239,100.467976,PF_D3_7_L84
957,5011.143476,5000.355516,100.367833,PF_C2_7_HB218
958,5012.395062,4999.884625,100.457800,PF_D4_7_HB219
959,5012.259438,4999.878138,100.441302,PF_D3_7_HM27
960,5012.279929,4999.817987,100.440030,PF_D3_7_HB220
961,5012.934818,4999.876423,100.502169,PF_D4_7_L85
962,5012.196803,5000.059609,100.415271,PF_D3_7_HB221
963,5011.544345,5000.533700,100.369240,EL_C2_7_N
964,5011.223105,5000.873274,100.343466,EL_C2_7_E
965,5010.616741,5000.239970,100.374722,EL_C2_7_S
966,5010.896663,4999.925654,100.375507,EL_C2_7_W
967,5010.999853,5000.482864,100.366088,EL_C2_7_C
968,5012.920960,5000.117751,100.475392,PF_D4_7_L86
969,5012.540028,5000.401935,100.474523,PF_D3_7_HB222
970,5012.723099,5000.238665,100.480463,PF_D3_7_C14X19
971,5012.508833,5000.340440,100.454052,PF_D3_7_HB223
972,5012.609538,5000.371937,100.458543,PF_D3_7_HB223
973,5013.453051,4999.767965,100.575107,PF_D4_7_R16
974,5013.538081,4999.863716,100.533245,PF_D4_7_R16
975,5013.543258,4999.714112,100.553951,PF_D4_7_R16
976,5013.528428,4999.702414,100.493389,PF_D4_7_R16
977,5013.437462,4999.765407,100.490342,PF_D4_7_R16
978,5013.486301,4999.852082,100.481150,PF_D4_7_R16
979,5012.472259,5000.489023,100.487812,PF_D3_7_R17
980,5012.608612,5000.491919,100.448473,PF_D3_7_R17
981,5012.635415,5000.547614,100.473423,PF_D3_7_R17
982,5012.508790,5000.607972,100.470003,PF_D3_7_R17
983,5012.543316,5000.552727,100.503116,PF_D3_7_R17
984,5012.514708,5000.463128,100.448518,PF_D3_7_R17
985,5012.597504,5000.493903,100.446379,PF_D3_7_R17
986,5012.624162,5000.564295,100.464348,PF_D3_7_R17
987,5012.531231,5000.578898,100.457063,PF_D3_7_R17
988,5012.572001,5000.529168,100.435224,PF_D3_7_R17
989,5013.689421,4999.825731,100.487715,EL_D4_7_N
990,5013.026219,5000.421118,100.464495,EL_D4_7_E
991,5012.293808,4999.812745,100.437950,EL_D4_7_S
992,5012.940268,4999.135632,100.467556,EL_D4_7_W
993,5012.946913,4999.866028,100.466322,EL_D4_7_C
994,5013.223754,5000.236051,100.467181,PF_D4_7A_SF8
995,5013.123753,5000.192654,100.464789,PF_D4_7A_SF8
996,5013.002117,5000.202263,100.463654,PF_D4_7A_SF8
997,5012.898375,5000.206202,100.456657,PF_D4_7A_SF8
998,5012.829545,5000.263442,100.461642,PF_D4_7A_SF8
999,5013.023994,5000.420719,100.465981,PF_D4_7A_SF8
1000,5012.412362,5001.007946,100.434267,PF_D3_7_HB224
1001,5012.654957,5000.655714,100.439470,PF_D3_7_HB225
1002,5012.676525,5000.503867,100.560195,PF_D3_7A_R18
1003,5012.795427,5000.493673,100.542311,PF_D3_7A_R18
1004,5012.900125,5000.581213,100.532109,PF_D3_7A_R18
1005,5012.819893,5000.732880,100.554794,PF_D3_7A_R18
1006,5012.670084,5000.594189,100.572933,PF_D3_7A_R18
1007,5012.677997,5000.511715,100.558090,PF_D3_7A_R18
1008,5012.810155,5000.597346,100.551048,PF_D3_7A_R18
1009,5012.710105,5000.527326,100.485173,PF_D3_7A_R18
1010,5012.855418,5000.558057,100.508819,PF_D3_7A_R18
1011,5012.827889,5000.692259,100.490103,PF_D3_7A_R18
1012,5012.657093,5000.573954,100.498287,PF_D3_7A_R18
1013,5013.664876,4999.812741,100.460178,EL_D4_7_N
1014,5012.736349,5000.544295,100.441159,PF_D3_7_HB226
1015,5012.793701,5000.564686,100.445586,PF_D3_7_HB226
1016,5012.802630,5000.279229,100.454200,PF_D3_7A_SF9
1017,5012.742472,5000.515836,100.437501,PF_D3_7A_SF9
1018,5012.570015,5000.796755,100.422395,PF_D3_7A_SF9
1019,5012.535575,5001.009095,100.441169,PF_D3_7A_SF9
1020,5012.192055,5000.902856,100.448538,PF_D3_7_R19
1021,5012.012352,5001.012402,100.460758,PF_D3_7_R19
1022,5012.046783,5000.925678,100.459220,PF_D3_7_R19
1023,5012.171941,5000.893844,100.430749,PF_D3_7_R19
1024,5012.114328,5000.996385,100.430787,PF_D3_7_R19
1025,5012.009898,5000.944870,100.435941,PF_D3_7_R19
1026,5012.422802,5001.029196,100.464683,PF_D3_7_R20
1027,5012.221944,5001.091614,100.490214,PF_D3_7_R20
1028,5012.226079,5000.967369,100.460738,PF_D3_7_R20
1029,5012.388755,5001.037953,100.394942,PF_D3_7_R20
1030,5012.211578,5001.067594,100.413688,PF_D3_7_R20
1031,5012.218256,5001.018414,100.394323,PF_D3_7_R20
1032,5012.275801,5001.126293,100.416141,PF_D3_7_HB227
1033,5012.334397,5001.158465,100.414089,PF_D3_7_HB228
1034,5012.334397,5001.158465,100.414089,PF_D3_7_HB229
1035,5012.675500,5000.188088,100.451161,EL_D3_7_CNW
1036,5012.637551,5000.880275,100.423749,EL_D3_7_CNE
1037,5012.344022,5001.209216,100.405583,EL_D3_7_E
1038,5011.645998,5000.559332,100.376301,EL_D3_7_S
1039,5012.290805,4999.823952,100.436358,EL_D3_7_W
1040,5012.339929,5000.500325,100.425626,EL_D3_7_C
1041,5011.532436,5000.762145,100.428148,PF_D2_7_L87
1042,5011.415675,5000.724597,100.373278,PF_D2_7_L88
1043,5011.473998,5000.759337,100.376248,PF_D2_7_HB230
1044,5013.496025,5000.800090,100.444769,PF_E4_7_C14X20
1045,5011.720244,5000.806932,100.429709,PF_D2_7_HB231
1046,5011.707748,5000.806764,100.391761,PF_D2_7_HB231
1047,5011.813326,5000.762267,100.385572,PF_D2_7_HB232
1048,5011.822951,5000.792672,100.386226,PF_D2_7_HB233
1049,5011.831552,5000.753408,100.373283,PF_D2_7_HB233
1050,5011.442099,5000.714465,100.359389,PF_D2_7_HB234
1051,5011.461129,5000.787797,100.356517,PF_D2_7_HB234
1052,5011.527443,5000.653848,100.347750,PF_D2_7_HB235
1053,5011.432271,5000.826594,100.526440,PF_D2_7_R21
1054,5011.402620,5000.788104,100.483059,PF_D2_7_R21
1055,5011.381591,5000.919991,100.562197,PF_D2_7_R21
1056,5011.395205,5001.039174,100.510884,PF_D2_7_R21
1057,5011.302326,5001.021318,100.503589,PF_D2_7_R21
1058,5011.491628,5000.858172,100.372933,PF_D2_7_R21
1059,5011.346859,5001.030606,100.395624,PF_D2_7_R21
1060,5011.348762,5000.903465,100.365770,PF_D2_7_R21
1061,5011.589284,5000.995752,100.388155,PF_D2_7_HB236
1062,5011.699733,5001.205667,100.398184,PF_D2_7_L89
1063,5011.523746,5001.423348,100.393769,PF_D2_7_HB237
1064,5011.660064,5001.173805,100.372840,PF_D2_7_HB238
1065,5011.573389,5001.465962,100.444905,PF_D2_7_R22
1066,5011.565537,5001.610802,100.429914,PF_D2_7_R22
1067,5011.463689,5001.518112,100.422328,PF_D2_7_R22
1068,5011.483628,5001.436959,100.405866,PF_D2_7_R22
1069,5011.459631,5001.482393,100.355433,PF_D2_7_R22
1070,5011.597740,5001.602445,100.412560,PF_D2_7_R22
1071,5011.573346,5001.470450,100.398642,PF_D2_7_R22
1072,5011.559864,5001.631897,100.388008,PF_D2_7_R23
1073,5011.628207,5001.762685,100.548696,PF_D2_7_R23
1074,5011.568745,5001.735193,100.375877,PF_D2_7_R23
1075,5011.624444,5001.705598,100.400611,PF_D2_7_R23
1076,5014.410855,5000.463119,100.435638,EL_E4_7_N
1077,5013.822722,5001.085672,100.393225,EL_E4_7_E
1078,5013.065276,5000.426525,100.453320,EL_E4_7_S
1079,5013.685610,4999.810130,100.457770,EL_E4_7_W
1080,5013.812904,5000.482610,100.414773,EL_E4_7_C
1081,5013.239089,5000.261424,100.454723,PF_E4_7B_SF10
1082,5013.257064,5000.388657,100.441066,PF_E4_7B_SF10
1083,5013.228646,5000.557696,100.430764,PF_E4_7B_SF10
1084,5013.069870,5000.434273,100.450005,PF_E4_7B_SF10
1085,5013.724238,4999.947168,100.438897,PF_E4_7A_SF11
1086,5013.783898,5000.075498,100.427910,PF_E4_7A_SF11
1087,5013.958027,5000.198265,100.435534,PF_E4_7A_SF11
1088,5014.096266,5000.289171,100.431957,PF_E4_7A_SF11
1089,5014.171738,5000.274084,100.432412,PF_E4_7A_SF11
1090,5013.771228,4999.945647,100.417701,PF_E4_7A_SF11
1091,5011.636272,5001.515956,100.372981,PF_D2_7_HB239
1092,5011.893159,5001.578585,100.388337,PF_D2_7_HB240
1093,5011.726428,5001.898994,100.391007,PF_D2_7_HB241
1094,5012.330544,5001.273379,100.403490,EL_D2_7_N
1095,5011.708794,5001.874678,100.372035,EL_D2_7_E
1096,5011.233903,5001.031763,100.354835,EL_D2_7_S
1097,5011.554100,5000.595989,100.367979,EL_D2_7_W
1098,5011.673830,5001.248561,100.375171,EL_D2_7_C
1099,5011.817620,4999.316752,100.425175,PF_C4_8_HB242
1100,5011.856340,4999.121968,100.441178,PF_C4_8_HB243
1101,5011.905317,4999.114698,100.447914,PF_C4_8_HB244
1102,5011.737678,4999.071085,100.380448,PF_C4_8_HB245
1103,5011.972123,5001.633434,100.468107,PF_E2_7_HB246
1104,5012.046824,5001.674855,100.395216,PF_E2_7_HB246
1105,5012.541588,5001.537469,100.421508,PF_E2_7_HB247
1106,5012.335620,5001.600087,100.425927,PF_E2_7_HB248
1107,5012.402007,5001.591954,100.419727,PF_E2_7_HB248
1108,5012.411905,5001.594373,100.421897,PF_E2_7_HB249
1109,5012.407584,5001.618440,100.424562,PF_E2_7_HB250
1110,5012.341392,5001.634525,100.429726,PF_E2_7_HB250
1111,5012.305038,5001.647213,100.428613,PF_E2_7_HB251
1112,5011.942125,4999.346095,100.430453,PF_C4_8_HB252
1113,5012.327982,5001.586398,100.421164,PF_E2_7_HB253
1114,5011.971574,4999.472187,100.398413,PF_C4_8_L90
1115,5011.956890,4999.481122,100.396749,PF_C4_8_L90
1116,5012.180572,5001.662413,100.404660,PF_E2_7_C14X21
1117,5012.274337,4998.510694,100.401993,CHECK
1118,5012.904698,4999.109115,100.398422,CHECK
1119,5011.617141,4999.185740,100.377986,CHECK
1120,5012.901926,4999.101543,100.400428,EL_C4_8_N
1121,5012.237985,4999.775261,100.388030,EL_C4_8_E
1122,5011.616677,4999.193531,100.384291,EL_C4_8_S
1123,5012.256292,4998.488507,100.403683,EL_C4_8_W
1124,5012.299118,4999.154219,100.392345,EL_C4_8_C
1125,5012.302356,4998.713423,100.373110,PF_C4_8A_SF12
1126,5012.373955,4998.686264,100.381762,PF_C4_8A_SF12
1127,5012.441400,4998.744972,100.385979,PF_C4_8A_SF12
1128,5012.452075,4998.843430,100.396029,PF_C4_8A_SF12
1129,5012.373305,4998.905763,100.386975,PF_C4_8A_SF12
1130,5012.293831,4998.841441,100.380898,PF_C4_8A_SF12
1131,5012.260005,4998.764800,100.377559,PF_C4_8A_SF12
1132,5012.307531,4998.759727,100.288804,PF_C4_8A_SF12
1133,5012.372773,4998.721939,100.273319,PF_C4_8A_SF12
1134,5012.345526,4998.822141,100.224940,PF_C4_8A_SF12
1135,5012.317365,4998.731582,100.251472,PF_C4_8A_SF12
1136,5012.429758,4998.797546,100.179887,PF_C4_8A_SF12
1137,5011.175528,4998.925776,100.403582,PF_B3_8_HB254
1138,5011.214575,4998.884430,100.410613,PF_B3_8_HB254
1139,5011.332309,4999.207157,100.385996,PF_B3_8_L91
1140,5012.303491,5001.519679,100.420456,PF_E2_7_HB255
1141,5012.341992,5001.595328,100.430113,PF_E2_7_HB256
1142,5012.324361,5001.593280,100.420507,PF_E2_7_HB257
1143,5012.371300,5001.600484,100.425183,PF_E2_7_HB258
1144,5012.365685,5001.615997,100.421958,PF_E2_7_HB259
1145,5012.412162,5001.593155,100.427011,PF_E2_7_HB260
1146,5012.413486,5001.620780,100.428185,PF_E2_7_HB261
1147,5012.441792,5001.584141,100.429232,PF_E2_7_HB262
1148,5012.396274,5001.715854,100.403685,PF_E2_7_HB263
1149,5010.838382,4999.649214,100.370902,PF_B3_8_L92
1150,5012.374801,5001.631913,100.419408,PF_E2_7_HB264
1151,5012.405125,5001.635112,100.417002,PF_E2_7_HB265
1152,5012.419286,5001.630302,100.408416,PF_E2_7_HB266
1153,5012.430678,5001.638129,100.399776,PF_E2_7_HB267
1154,5011.541933,4999.204586,100.376469,EL_B3_8_N
1155,5010.888286,4999.902669,100.374355,EL_B3_8_E
1156,5010.872993,4999.238804,100.372517,EL_B3_8_S
1157,5011.201776,4998.871900,100.380721,EL_B3_8_W
1158,5012.031009,4999.693456,100.400301,PF_C3_8_HB268
1159,5012.026076,4999.651353,100.389665,PF_C3_8_C14X_22
1160,5012.372603,5001.616110,100.405112,PF_E2_7_HB269
1161,5012.368706,5001.631198,100.405294,PF_E2_7_HB270
1162,5012.384938,5001.634169,100.402703,PF_E2_7_HB271
1163,5012.386805,5001.647365,100.403331,PF_E2_7_HB272
1164,5012.396232,5001.655539,100.401200,PF_E2_7_HB273
1165,5011.762418,4999.599341,100.404604,PF_C3_8_HM28
1166,5011.722670,4999.555506,100.384599,PF_C3_8_L93
1167,5011.612830,4999.497066,100.367986,PF_C3_8_L94
1168,5012.371933,5001.659472,100.392957,PF_E2_7_HB274
1169,5012.386248,5001.640197,100.387105,PF_E2_7_HB275
1170,5011.650752,4999.951997,100.388733,PF_C3_8_HB276
1171,5011.627513,4999.976887,100.386707,PF_C3_8_HB277
1172,5011.621296,4999.929413,100.389403,PF_C3_8_HB278
1173,5011.604807,4999.913027,100.391328,PF_C3_8_HB279
1174,5011.604551,4999.839688,100.386849,PF_C3_8_HB280
1175,5011.525480,4999.800517,100.388477,PF_C3_8_HB280
1176,5011.517506,4999.841629,100.377275,PF_C3_8_HB281
1177,5012.341004,5001.646109,100.383952,PF_E2_7_HB282
1178,5012.320164,5001.625447,100.379199,PF_E2_7_HB283
1179,5011.279549,5000.211905,100.357185,PF_C3_8_GS2
1180,5012.253210,5002.045450,100.358794,PF_E2_7_L95
1181,5011.963935,5002.126362,100.458971,PF_E2_7_R24
1182,5011.890431,5002.092266,100.412413,PF_E2_7_R24
1183,5011.931718,5002.144741,100.438709,PF_E2_7_R24
1184,5011.936825,5002.019413,100.414023,PF_E2_7_R24
1185,5011.926171,5002.078201,100.397794,PF_E2_7_R24
1186,5011.964507,5002.167779,100.361959,PF_E2_7_HB284
1187,5011.471663,5000.310347,100.376462,PF_C3_8_HB285
1188,5011.845171,5001.992301,100.468516,PF_E2_7_R25
1189,5011.823330,5002.112294,100.459557,PF_E2_7_R25
1190,5011.778663,5002.044661,100.450840,PF_E2_7_R25
1191,5011.842122,5002.008225,100.374953,PF_E2_7_R25
1192,5011.806146,5002.111475,100.349763,PF_E2_7_R25
1193,5011.798888,5002.056449,100.347028,PF_E2_7_R25
1194,5012.646023,5001.595529,100.382618,EL_E2_7_N
1195,5012.078684,5002.257416,100.336619,EL_E2_7_E
1196,5011.758439,5001.947160,100.359993,EL_E2_7_S
1197,5012.318213,5001.288464,100.402849,EL_E2_7_W
1198,5012.126413,5001.845246,100.363755,EL_E2_7_C
1199,5012.260067,4999.796733,100.388255,EL_C3_8_N
1200,5011.541657,5000.576296,100.365147,EL_C3_8_E
1201,5010.887452,4999.944788,100.372316,EL_C3_8_S
1202,5011.551450,4999.249704,100.380661,EL_C3_8_W
1203,5011.529740,4999.919309,100.378663,EL_C3_8_C
1204,5013.211491,4999.959930,100.515233,PF_D4_8_R26
1205,5013.283243,5000.111259,100.521055,PF_D4_8_R26
1206,5013.385063,4999.893524,100.505668,PF_D4_8_R26
1207,5013.209128,4999.973828,100.436559,PF_D4_8_R26
1208,5013.260455,5000.091126,100.414480,PF_D4_8_R26
1209,5013.372892,4999.928745,100.422065,PF_D4_8_R26
1210,5012.378590,4999.933186,100.397954,PF_D3_8_C14X23
1211,5013.653412,4999.779388,100.407471,EL_D4_8_N
1212,5013.021353,5000.423956,100.409890,EL_D4_8_E
1213,5012.288237,4999.837803,100.393109,EL_D4_8_S
1214,5012.990128,4999.098330,100.393564,EL_D4_8_W
1215,5012.891996,4999.832392,100.405493,EL_D4_8_C
1216,5012.786754,5000.499561,100.423218,PF_D3_8_L96
1217,5012.708122,5000.464256,100.428120,PF_D3_8_L96
1218,5012.586124,5000.541893,100.401859,PF_D3_8_C14X24
1219,5013.268466,5000.162119,100.406281,PF_D4_8_A_SF13
1220,5013.037053,5000.035284,100.406004,PF_D4_8_A_SF13
1221,5012.932498,5000.189507,100.407956,PF_D4_8_A_SF13
1222,5012.846575,5000.321554,100.397798,PF_D4_8_A_SF13
1223,5013.012592,5000.436964,100.402915,PF_D4_8_A_SF13
1224,5012.842031,5000.323731,100.399388,PF_D3_8_A_SF13
1225,5012.784305,5000.431717,100.391121,PF_D3_8_A_SF13
1226,5012.837245,5000.557965,100.400731,PF_D3_8_A_SF13
1227,5012.940123,5000.531612,100.408796,PF_D3_8_A_SF13
1228,5012.989484,5000.457275,100.401409,PF_D3_8_A_SF13
1229,5012.621190,5000.589535,100.397159,PF_D3_8_HB286
1230,5012.348803,5001.181763,100.407063,PF_D3_8_HB287
1231,5011.787250,5000.686001,100.362878,PF_D3_8_HB288
1232,5012.060400,5000.064668,100.532256,PF_D3_8_R27
1233,5012.276500,5000.574649,100.519069,PF_D3_8_R27
1234,5012.169631,5000.724809,100.482346,PF_D3_8_R27
1235,5011.883832,5000.647924,100.531469,PF_D3_8_R27
1236,5011.791177,5000.334372,100.533294,PF_D3_8_R27
1237,5012.044251,5000.466527,100.545618,PF_D3_8_R27
1238,5012.983858,5000.472613,100.397529,EL_D3_8_N
1239,5012.324489,5001.248631,100.374616,EL_D3_8_E
1240,5011.602842,5000.538226,100.371415,EL_D3_8_S
1241,5012.282066,4999.845423,100.397213,EL_D3_8_W
1242,5012.287394,5000.522511,100.371767,EL_D3_8_C
1243,5012.306520,5001.263101,100.376844,EL_D2_8_N
1244,5011.721116,5001.846398,100.332771,EL_D2_8_E
1245,5011.229078,5001.062818,100.321547,EL_D2_8_S
1246,5011.550476,5000.586499,100.366217,EL_D2_8_W
1247,5011.642791,5001.153370,100.329013,EL_D2_8_C
1248,5012.141683,5001.517012,100.385897,PF_E2_8_HM29
1249,5014.419242,5000.438363,100.376710,EL_E4_8_N
1250,5013.812773,5001.140344,100.351750,EL_E4_8_E
1251,5013.079223,5000.465850,100.395238,EL_E4_8_S
1252,5013.682539,4999.806177,100.403025,EL_E4_8_W
1253,5013.785155,5000.509465,100.368750,EL_E4_8_C
1254,5014.242439,5000.293077,100.371144,PF_E4_8_SF14
1255,5014.123441,5000.337510,100.372655,PF_E4_8_SF14
1256,5013.929924,5000.218726,100.379880,PF_E4_8_SF14
1257,5013.758421,5000.062891,100.384493,PF_E4_8_SF14
1258,5013.743769,4999.862807,100.402475,PF_E4_8_SF14
1259,5013.154614,5000.541968,100.381960,PF_E4_8_SF13
1260,5013.201764,5000.370114,100.392471,PF_E4_8_SF13
1261,5013.224702,5000.289999,100.396554,PF_E4_8_SF13
1262,5013.075792,5000.457970,100.393735,PF_E4_8_SF13
1263,5011.960458,5001.540599,100.365240,PF_E2_8_HB289
1264,5012.259212,5001.609571,100.366334,PF_E2_8_HB289
1265,5011.927289,5001.568955,100.380157,PF_E2_8_HB290
1266,5012.239914,5001.631977,100.379823,PF_E2_8_HB290
1267,5012.299532,5001.606918,100.363927,PF_E2_8_HB291
1268,5012.291059,5001.648347,100.367824,PF_E2_8_HB292
1269,5012.311258,5001.664888,100.347341,PF_E2_8_HB293
1270,5012.343941,5001.631338,100.374143,PF_E2_8_HB294
1271,5012.342842,5001.625956,100.364863,PF_E2_8_HB295
1272,5012.332755,5001.641692,100.363481,PF_E2_8_HB296
1273,5012.295880,5001.624201,100.362519,PF_E2_8_HB297
1274,5012.111554,5001.689676,100.364303,PF_E2_8_HB298
1275,5012.351551,5001.610837,100.360419,PF_E2_8_L97
1276,5012.386194,5001.695096,100.342729,PF_E2_8_L98
1277,5012.280907,5001.647596,100.353617,PF_E2_8_HB299
1278,5012.336963,5001.650171,100.347653,PF_E2_8_HB300
1279,5012.298213,5001.627616,100.339357,PF_E2_8_HB301
1280,5012.108196,5001.660838,100.369247,PF_E2_8_L99
1281,5011.944948,5001.596208,100.356315,PF_E2_8_HB302
1282,5012.222528,5001.695561,100.323958,PF_E2_8_HB302
1283,5012.298488,5001.655067,100.334102,PF_E2_8_HB303
1284,5012.625691,5001.620096,100.340219,EL_E2_8_N
1285,5012.068188,5002.243424,100.334264,EL_E2_8_E
1286,5011.755984,5001.945069,100.333323,EL_E2_8_S
1287,5012.318167,5001.300352,100.359026,EL_E2_8_W
1288,5012.215994,5001.786849,100.335778,EL_E2_8_C
1289,5023.271179,4999.154685,100.493472,CHECK
1290,5010.924022,4999.721917,100.354439,PF_B3_9_HB304
1291,5013.232775,5003.890769,100.731696,BR
1292,5013.271567,5003.885666,100.878290,BR
1293,5013.326472,5003.878448,101.068564,BR
1294,5010.889016,4999.643731,100.358346,PF_B3_9_C14X_25
1295,5011.348843,4999.614055,100.363656,PF_C3_9_L100
1296,5013.335901,5003.871559,101.088192,BR
1297,5013.387557,5003.864815,101.204833,BR
1298,5013.402549,5003.862225,101.302576,BR
1299,5013.429959,5003.858660,101.419031,BR
1300,5013.461044,5003.854602,101.516559,BR
1301,5013.547586,5003.843327,101.680376,BR
1302,5013.567939,5003.840643,101.782255,BR
1303,5013.571646,5003.840197,101.908921,BR
1304,5013.651852,5003.829680,101.937630,BR
1305,5010.917153,4999.898837,100.351427,PF_C3_9_L101
1306,5010.867610,4999.737056,100.354185,PF_B3_9_HB305
1307,5011.462108,4999.122725,100.142819,PF_B3NWSEC_HB306
1308,5010.888157,4999.519734,100.318164,PF_B3_9_HB307
1309,5011.563791,4999.215900,100.366796,PF_B3_9_SF15
1310,5011.440807,4999.202828,100.350973,PF_B3_9_SF15
1311,5011.393136,4999.088599,100.342522,PF_B3_9_SF15
1312,5011.865245,4999.650074,100.369784,PF_C3_9_L102
1313,5010.920947,4999.763219,100.344076,PF_B3_9_HB308
1314,5012.214106,4999.866845,100.346397,PF_C3_9_HB309
1315,5011.616018,4999.341429,100.342197,PF_C3_9_HB310
1316,5011.818955,4999.983616,100.373128,PF_C3_9_HB310
1317,5010.877650,4999.876532,100.328590,PF_B3_9_HB311
1318,5011.841760,4998.934612,100.334207,PF_C4_9_HM30
1319,5011.955981,4999.046808,100.341795,PF_C4_9_C14X26
1320,5012.180548,4999.889018,100.354217,PF_C3_9_HB313
1321,5010.434209,5000.110445,100.328169,PF_B2_9_HB314
1322,5010.594904,4999.861723,100.285551,PF_B2_9_L103
1323,5011.419688,5000.021083,100.348419,PF_C3_9_HB315
1324,5010.620264,5000.133606,100.336617,PF_B2_9_HB316
1325,5011.745472,4999.164362,100.342352,PF_C4_9_HB317
1326,5012.222944,4998.890882,100.372498,PF_C4_9_SF16
1327,5012.017441,4998.979667,100.375788,PF_C4_9_SF16
1328,5011.997066,4999.175032,100.374840,PF_C4_9_SF16
1329,5012.078784,4999.284597,100.376506,PF_C4_9_SF16
1330,5012.221184,4999.318062,100.387469,PF_C4_9_SF16
1331,5012.400231,4999.084895,100.391897,PF_C4_9_SF16
1332,5012.334409,4998.924652,100.374874,PF_C4_9_SF16
1333,5010.384863,5000.165347,100.300865,EL_B2_9_S
1334,5010.827148,4999.924433,100.301370,EL_B2_9_N
1335,5010.851158,4999.851940,100.302682,EL_B3_9_E
1336,5011.442839,4999.212585,100.357274,EL_B3_9_N
1337,5011.203414,4998.925645,100.338674,EL_B3_9_W
1338,5011.031689,4999.384619,100.343958,EL_B3_9_C
1339,5011.468237,4999.123641,100.058890,PF_B3_9_SF15
1340,5011.454531,5000.277863,100.326109,PF_C3_9_HB318
1341,5010.653391,5000.280056,100.332022,PF_C2_9_HB319
1342,5012.291623,4999.584157,100.343163,PF_C4_9_C14X27
1343,5010.874306,5000.389381,100.350679,PF_C2_9_HB320
1344,5011.283995,5000.246353,100.362891,PF_C3_9_L104
1345,5011.275424,5000.183550,100.341780,PF_C3_9_L104
1346,5011.237490,5000.231075,100.333572,PF_C3_9_L104
1347,5011.244948,5000.182129,100.310529,PF_C3_9_L104
1348,5011.266932,5000.255969,100.299251,PF_C3_9_L104
1349,5011.275261,5000.182924,100.309069,PF_C3_9_L104
1350,5011.268574,5000.215652,100.302029,PF_C3_9_L104
1351,5012.256643,4999.124954,100.330488,EL_C4_9A_C
1352,5012.901896,4999.110226,100.338337,EL_C4_9_N
1353,5012.259845,4999.789981,100.346248,EL_C4_9_E
1354,5011.592187,4999.175681,100.354616,EL_C4_9_S
1355,5012.253795,4998.501810,100.358713,EL_C4_9_W
1356,5011.165666,4999.956781,100.337706,PF_C3_9_HM31
1357,5011.326384,5000.007169,100.334882,PF_C3_9_HB321
1358,5011.275980,4999.989310,100.365392,PF_C3_9_HB322
1359,5011.225913,4999.994563,100.358200,PF_C3_9_HB323
1360,5011.059357,5000.547095,100.301370,PF_C2_9_HB324
1361,5012.273977,4999.816891,100.348409,EL_C3_9_N
1362,5011.556659,5000.499441,100.306672,EL_C3_9_E
1363,5010.884557,4999.916455,100.302953,EL_C3_9_S
1364,5011.554622,4999.215799,100.355121,EL_C3_9_W
1365,5011.633139,4999.867618,100.342906,EL_C3_9_C
1366,5011.082032,5000.762869,100.009551,PF_C2_9_C14X28
1367,5012.329221,5000.217096,100.354822,PF_D3_9_HB325
1368,5011.486881,5000.557800,100.304135,EL_C2_9_N
1369,5010.870701,4999.971147,100.295591,EL_C2_9_W
1370,5010.904348,5000.569551,100.298145,EL_C2_9_C
1371,5010.564691,5000.341257,100.286751,EL_C2_9_S
1372,5011.015312,5000.886996,100.282738,EL_C2_9_E
1373,5012.364205,5000.303836,100.339209,PF_B3_9_HB326
1374,5011.415991,5000.787758,100.332149,PF_D2_9_HM32
1375,5011.531478,5000.613705,100.342666,PF_D2_9_HB327
1376,5011.462396,5000.824863,100.333197,PF_D2_9_HB328
1377,5011.442390,5001.068073,100.331690,PF_D2_9_HB328
1378,5011.383207,5000.726197,100.348969,PF_D2_9_HB329
1379,5011.229256,5000.987216,100.272531,PF_D2_9_HB329
1380,5012.453485,5000.331902,100.333135,PF_D3_9_C14X29
1381,5011.956082,5000.894720,100.324532,PF_D3_9_HB330
1382,5012.065703,5000.956338,100.329304,PF_D3_9_L105
1383,5013.311988,4999.934811,100.355660,PF_D4_9_L106
1384,5011.525418,5000.818043,100.338722,PF_D2_9_HB331
1385,5011.432718,5001.057051,100.297532,PF_D2_9_HB331
1386,5011.832768,5001.161746,100.292652,PF_D2_9_C14X30
1387,5011.842779,5001.608170,100.534925,PF_D2_9_R28
1388,5011.904203,5001.713815,100.439288,PF_D2_9_R28
1389,5011.860626,5001.473943,100.412488,PF_D2_9_R28
1390,5011.664079,5001.741354,100.770217,PF_D2_9_R28
1391,5011.710484,5001.434859,100.342426,PF_D2_9_R28
1392,5011.881780,5001.684414,100.448803,PF_D2_9_R28
1393,5011.677550,5001.763010,100.372493,PF_D2_9_R28
1394,5011.710891,5001.717587,100.316939,PF_D2_9_R28
1395,5011.687994,5001.524522,100.305002,PF_D2_9_R28
1396,5012.700098,5000.798802,100.334219,PF_D3_9_HB332
1397,5012.352141,4999.975208,100.334436,PF_D3_9_HB333
