Name,Northing,Easting,Elevation,Description,,Date Taken
1605,5010.770345,4999.747208,98.827084,PF_B3_37_R58,,14/07/2012
1606,5010.710756,4999.726355,98.788028,PF_B3_37_R58,,14/07/2012
1607,5010.886675,4999.652121,98.843496,PF_B3_37_R58,,14/07/2012
1608,5010.882972,4999.55139,98.850167,PF_B3_37_R58,,14/07/2012
1609,5010.814903,4999.621228,98.765563,PF_B3_37_R58,,14/07/2012
1610,5010.746929,4999.70263,98.766969,PF_B3_37_R58,,14/07/2012
1611,5010.809521,4999.874701,98.915893,PF_B3_37_R58,,14/07/2012
1612,5010.813687,4999.640406,98.903644,PF_B3_37_R58,,14/07/2012
1613,5010.455663,5000.008192,98.94894,PF_B2_33_C14X175,,14/07/2012
1614,5010.454709,5000.309459,98.953941,PF_B2_33_L1360,,14/07/2012
1615,5010.373552,5000.505216,98.919165,PF_C2_33A_L1361,,14/07/2012
1616,5010.432867,5000.611767,98.923324,PF_C2_33A_HM310,,14/07/2012
1617,5011.627833,5001.996245,98.931753,EL_D1_33_N,,14/07/2012
1618,5010.901106,5001.415665,98.945101,EL_D1_33_W,,14/07/2012
1619,5011.41629,5002.241958,98.912814,EL_D1_33_E,,14/07/2012
1620,5010.657298,5001.688029,98.929465,EL_D1_33_S,,14/07/2012
1621,5010.865972,5001.076907,98.926697,PF_C2_33A_HM311,,14/07/2012
1622,5010.693932,5001.027615,98.91873,PF_C2_33A_L1362,,14/07/2012
1623,5011.553742,4999.151927,98.818195,EL_B3_37_N,,14/07/2012
1624,5010.790157,4999.77656,98.788112,EL_B3_37_E,,14/07/2012
1625,5010.866498,4998.55013,98.782685,EL_B3_37_W,,14/07/2012
1626,5010.820103,4999.269041,98.782445,EL_B3_37_C,,14/07/2012
1627,5010.771192,4999.970274,98.918165,EL_B2_33_N,,14/07/2012
1628,5010.160644,5000.632332,98.903839,EL_B2_33_E,,14/07/2012
1629,5009.482455,4999.931912,98.919585,EL_B2_33_S,,14/07/2012
1630,5009.841067,5000.242197,98.902923,PF_B2_33_L1363,,14/07/2012
1631,5009.778567,5000.053321,98.918223,PF_B2_33_C14X176,,14/07/2012
1632,5010.46706,5000.711265,98.919934,PF_C2_33A_HM312,,14/07/2012
1633,5010.627921,5000.920578,98.913125,P_C2_33A_C14X177,,14/07/2012
1634,5011.056123,5001.276938,98.98766,P_D2_33_C14X178,,14/07/2012
1635,5010.884967,4999.763271,98.716423,P_B3_38_L1364,,14/07/2012
1636,5010.828182,4998.602481,98.749681,P_B3_38_L1365,,14/07/2012
1637,5011.995707,5001.246259,98.974977,PF_D2_33_HM313,,14/07/2012
1638,5011.949043,5001.461585,98.981493,PF_D2_33_HM314,,14/07/2012
1639,5011.544262,4999.147535,98.75123,EL_B3_38_N,,14/07/2012
1640,5010.753593,4999.82745,98.756197,EL_B3_38_E,,14/07/2012
1641,5010.842018,4998.586228,98.743263,EL_B3_38_W,,14/07/2012
1642,5010.79848,4999.233622,98.744453,EL_B3_38_C,,14/07/2012
1643,5010.090866,5000.674501,98.883065,EL_B1_33_N,,14/07/2012
1644,5009.792679,5000.965065,98.882576,EL_B1_33_E,,14/07/2012
1645,5009.368044,5000.104372,98.902372,EL_B1_33_S,,14/07/2012
1646,5009.66363,4999.702587,98.9559,EL_B1_33_W,,14/07/2012
1647,5009.580232,5000.496706,98.882558,EL_B1_33_C,,14/07/2012
1648,5010.872234,4998.606082,98.693103,PF_B3_39_L1366,,14/07/2012
1649,5011.109408,4999.081889,98.68603,PF_B3_39_L1367,,14/07/2012
1650,5011.124746,5001.148715,99.001493,PF_C2_33_ART9,,14/07/2012
1651,5010.929746,5001.149152,99.006466,PF_C2_33_ART9,,14/07/2012
1652,5010.960927,5001.04961,99.008557,PF_C2_33_ART9,,14/07/2012
1653,5011.093406,5001.013602,99.014015,PF_C2_33_ART9,,14/07/2012
1654,5011.029434,5001.092914,98.990906,PF_C2_33_ART9,,14/07/2012
1655,5011.267326,5001.145911,98.995688,PF_D2_33_ART9,,14/07/2012
1656,5010.931032,5001.215696,98.960507,PF_C2_33A_L1368,,14/07/2012
1657,5010.916769,5001.176306,98.959698,PF_C2_33A_L1369,,14/07/2012
1658,5010.960472,5001.168819,98.959302,P_C2_33A_C14X179,,14/07/2012
1659,5011.380488,5001.102809,98.984806,PF_D2_33_L1370,,14/07/2012
1660,5011.56079,5001.061706,98.980185,PF_D2_33_L1371,,14/07/2012
1661,5011.653289,5001.208228,99.00934,PF_D2_33_L1372,,14/07/2012
1662,5011.405142,5001.052023,98.956985,PF_D2_33_L1373,,14/07/2012
1663,5011.51215,4999.166605,98.699973,EL_B3_39_N,,14/07/2012
1664,5010.769868,4999.812351,98.693259,EL_B3_39_E,,14/07/2012
1665,5010.847384,4998.555873,98.692067,EL_B3_39_W,,14/07/2012
1666,5010.821975,4999.201815,98.690391,EL_B3_39_C,,14/07/2012
1667,5011.627774,5001.070268,98.944999,PF_D2_33_L1374,,14/07/2012
1668,5011.656708,5001.246475,98.943501,PF_D2_33_L1375,,14/07/2012
1669,5011.637992,5001.212451,98.940063,PF_D2_33_C14X180,,14/07/2012
1670,5011.568362,5000.560407,98.938718,EL_C2_33_N,,14/07/2012
1671,5010.855076,5001.337381,98.916934,EL_C2_33A_E,,14/07/2012
1672,5010.169279,5000.682612,98.892791,EL_C2_33A_S,,14/07/2012
1673,5010.998689,5000.083083,98.933675,EL_C2_33_W,,14/07/2012
1674,5010.897159,5000.651988,98.929403,EL_C2_33_C,,14/07/2012
1675,5011.092681,5001.13214,98.948836,PF_D2_33A_L1376,,14/07/2012
1676,5011.154048,5001.218094,98.947211,PF_D2_33A_L1377,,14/07/2012
1677,5011.155829,5001.433307,98.974508,PF_D2_33A_L1378,,14/07/2012
1678,5011.379683,5001.397234,98.926347,PF_D2_33A_L1379,,14/07/2012
1679,5011.689515,5001.724398,98.941431,PF_D2_33A_L1380,,14/07/2012
1680,5011.481487,5001.626659,98.95925,P_D2_33A_C14X181,,14/07/2012
1681,5011.119013,5001.156792,98.928455,P_D2_33A_HM315,,14/07/2012
1682,5010.185955,5001.087318,98.880799,PF_C1_33_L1381,,14/07/2012
1683,5010.867042,4999.696024,98.674011,PF_B3_40_L1382,,14/07/2012
1684,5010.563022,4998.899852,98.657377,PF_B3_40_L1383,,14/07/2012
1685,5011.069966,4999.141925,98.664619,PF_B3_40_HM316,,14/07/2012
1686,5011.492692,5001.480728,98.954745,PF_D2_33_HM317,,14/07/2012
1687,5011.005946,5001.27184,98.947131,PF_D2_33_HM318,,14/07/2012
1688,5011.414462,4999.171931,98.665924,EL_B3_40_N,,14/07/2012
1689,5010.800517,4999.83688,98.614441,EL_B3_40_E,,14/07/2012
1690,5010.822783,4998.587352,98.654267,EL_B3_40_W,,14/07/2012
1691,5010.844982,4999.252987,98.650401,EL_B3_40_C,,14/07/2012
1692,5011.029087,5001.410654,98.93684,PF_D2_33A_HM319,,14/07/2012
1693,5012.347116,5001.221904,98.94636,EL_D2_33_N,,14/07/2012
1694,5011.593983,5000.603308,98.943269,EL_D2_33_W,,14/07/2012
1695,5011.62913,5001.309344,98.944498,EL_D2_33_C,,14/07/2012
1696,5011.650121,5001.959361,98.918036,EL_D2_33A_E,,14/07/2012
1697,5010.906834,5001.370777,98.92507,EL_D2_33A_S,,14/07/2012
1698,5010.729685,5001.259564,98.95686,PF_C1_33_AXE6,,14/07/2012
1699,5010.733548,5001.343394,98.953641,PF_C1_33_AXE6,,14/07/2012
1700,5010.682342,5001.364266,98.956798,PF_C1_33_AXE6,,14/07/2012
1701,5010.623782,5001.360658,98.936687,PF_C1_33_AXE6,,14/07/2012
1702,5010.59874,5001.299854,98.939635,PF_C1_33_AXE6,,14/07/2012
1703,5010.64079,5001.252801,98.94444,PF_C1_33_AXE6,,14/07/2012
1704,5010.663812,5001.305713,98.918181,PF_C1_33_AXE6,,14/07/2012
1705,5011.507253,4999.161672,98.603898,EL_B3_41_N,,14/07/2012
1706,5010.711503,4999.790945,98.587093,EL_B3_41_E,,14/07/2012
1707,5010.835025,4998.558929,98.611662,EL_B3_41_W,,14/07/2012
1708,5010.832128,4999.212921,98.610741,EL_B3_41_C,,14/07/2012
1709,5010.910558,4999.610342,98.57773,PF_B3_42_L1384,,14/07/2012
1710,5010.961742,5001.472319,98.903751,PF_D1_34_L1385,,14/07/2012
1711,5011.480207,4999.157789,98.854445,EL_B3_42_N,,14/07/2012
1712,5010.918822,4999.750412,98.844275,EL_B3_42_E,,14/07/2012
1713,5010.825454,4998.568677,98.859771,EL_B3_42_W,,14/07/2012
1714,5010.801837,4999.179746,98.859513,EL_B3_42_C,,14/07/2012
1715,5011.407347,4999.499024,98.926716,PF_C3_34_L1386,,14/07/2012
1716,5011.784104,4999.822836,98.924444,PF_C3_34_L1387,,14/07/2012
1717,5011.883514,5000.061202,98.90443,PF_C3_34_L1388,,14/07/2012
1718,5011.39291,5002.181642,98.917925,PF_D1_34_L1389,,14/07/2012
1719,5011.31738,5002.128993,98.892461,PF_D1_34_L1390,,14/07/2012
1720,5011.292914,5002.045078,98.860017,PF_D1_34_L1391,,14/07/2012
1721,5011.191783,5002.056276,98.878088,PF_D1_34_L1392,,14/07/2012
1722,5011.034714,5001.641642,98.879314,PF_D1_34_L1393,,14/07/2012
1723,5011.454452,5002.079486,98.879619,PF_D1_34_HM320,,14/07/2012
1724,5012.309916,5000.587483,98.957548,PF_D3_34_L1394,,14/07/2012
1725,5012.469581,5001.086474,98.933219,PF_D3_34_L1395,,14/07/2012
1726,5011.551921,5000.252606,98.921459,PF_C3_34_L1396,,14/07/2012
1727,5012.080985,5000.025792,98.928354,PF_C3_34_L1397,,14/07/2012
1728,5011.93733,4999.642701,98.928294,PF_C3_34_L1398,,14/07/2012
1729,5010.814717,4998.852784,98.526306,PF_B3_43_HM321,,14/07/2012
1730,5011.494317,4999.187836,98.529286,EL_B3_43_N,,14/07/2012
1731,5010.733902,4999.790992,98.506707,EL_B3_43_E,,14/07/2012
1732,5010.556429,4998.867395,98.515967,EL_B3_43_W,,14/07/2012
1733,5010.859224,4999.149806,98.501968,EL_B3_43_C,,14/07/2012
1734,5011.386721,5002.240111,98.874872,PF_D1_34_L1399,,14/07/2012
1735,5011.405725,5001.931176,98.873738,PF_D1_34_L1400,,14/07/2012
1736,5011.37915,5002.112482,98.864535,PF_D1_34_L1401,,14/07/2012
1737,5010.895427,5001.446778,98.876213,PF_D1_34_GS29,,14/07/2012
1738,5012.26509,5000.575809,98.953538,PF_D3_34_L1402,,14/07/2012
1739,5011.936062,5000.676365,98.940977,PF_D3_34_L1403,,14/07/2012
1740,5011.47718,5000.287879,98.895142,PF_C3_34_L1404,,14/07/2012
1741,5012.232147,4999.871626,98.91094,EL_C3_34_N,,14/07/2012
1742,5011.558435,5000.55207,98.868496,EL_C3_34_E,,14/07/2012
1743,5010.914893,4999.995508,98.901346,EL_C3_34_S,,14/07/2012
1744,5011.512066,4999.271945,98.935376,EL_C3_34_W,,14/07/2012
1745,5011.577999,4999.870131,98.899136,EL_C3_34_C,,14/07/2012
1746,5011.878699,5000.530612,98.926522,PF_D3_34_HM322,,14/07/2012
1747,5012.07282,5000.815845,98.891955,PF_D3_34_L1405,,14/07/2012
1748,5010.448894,4999.96691,98.906639,PF_B2_34_AF16,,14/07/2012
1749,5011.1244,5000.636346,98.90088,PF_C2_34_L1406,,14/07/2012
1750,5011.087746,5000.344504,98.899488,PF_C2_34_L1407,,14/07/2012
1751,5010.949929,5000.115889,98.927346,PF_C2_34_L1408,,14/07/2012
1752,5012.124741,5000.066493,98.945273,PF_D3_34_L1409,,14/07/2012
1753,5012.185184,5000.435132,98.906088,PF_D3_34_HM323,,14/07/2012
1754,5010.997602,5000.609013,98.893277,PF_C2_34_C14X182,,14/07/2012
1755,5012.22554,5000.045488,98.938862,PF_D3_34_L1410,,14/07/2012
1756,5010.426127,5001.238671,98.854385,PF_C1_34_L1411,,14/07/2012
1757,5010.351882,5001.007908,98.852125,PF_C1_34_GS30,,14/07/2012
1758,5010.246249,5000.97237,98.845232,PF_C1_34_GS31,,14/07/2012
1759,5010.028085,5000.989626,98.832623,PF_C1_34_HM324,,14/07/2012
1760,5010.740724,5001.135868,98.862224,PF_C2_34_L1412,,14/07/2012
1761,5010.83517,5001.195495,98.892178,PF_C2_34_L1413,,14/07/2012
1762,5010.790379,5001.159066,98.863936,PF_C2_34_L1414,,14/07/2012
1763,5010.963268,5000.302142,98.893798,PF_C2_34_GS32,,14/07/2012
1764,5011.29179,5000.756164,98.902407,PF_C2_34_HM325,,14/07/2012
1765,5011.068615,5000.842989,98.904104,PF_C2_34_HM326,,14/07/2012
1766,5012.918492,5000.488774,98.923445,EL_D3_34_N,,14/07/2012
1767,5012.363313,5001.166834,98.904617,EL_D3_34_E,,14/07/2012
1768,5011.628191,5000.546072,98.884683,EL_D3_34_S,,14/07/2012
1769,5012.275936,4999.892236,98.918197,EL_D3_34_W,,14/07/2012
1770,5012.325497,5000.617051,98.910356,EL_D3_34_C,,14/07/2012
1771,5010.691765,5001.236753,98.890474,PF_C1_34_ART12,,14/07/2012
1772,5010.481473,5001.151827,98.915359,PF_C1_34_ART13,,14/07/2012
1773,5010.116794,5000.950033,98.843839,PF_C1_34_AXE7,,14/07/2012
1774,5010.135039,5000.844806,98.843914,PF_C1_34_AXE8,,14/07/2012
1775,5010.361506,5000.361256,98.866088,PF_B2_34_L1415,,14/07/2012
1776,5010.204806,5000.184569,98.863638,PF_B2_34_L1416,,14/07/2012
1777,5009.969212,5000.142388,98.887642,PF_B2_34_L1417,,14/07/2012
1778,5009.75943,4999.811953,98.888534,PF_B2_34_L1418,,14/07/2012
1779,5009.69393,4999.747273,98.901899,PF_B2_34_L1419,,14/07/2012
1780,5009.562218,4999.808361,98.883364,PF_B2_34_O15,,14/07/2012
1781,5010.12062,5000.221391,98.848171,PF_B2_34_HM327,,14/07/2012
1782,5011.091636,5000.450266,98.886713,PF_C2_34A_L1420,,14/07/2012
1783,5011.009663,5000.797274,98.89247,PF_C2_34A_L1421,,14/07/2012
1784,5010.852583,5000.784109,98.901794,PF_C2_34A_L1422,,14/07/2012
1785,5010.838302,5000.460179,98.88448,PF_C2_34A_L1423,,14/07/2012
1786,5010.520601,5000.279126,98.875208,P_C2_34A_C14X183,,14/07/2012
1787,5010.765951,4999.928978,98.884981,EL_B2_34A_N,,14/07/2012
1788,5010.138946,5000.639801,98.8465,EL_B2_34_E,,14/07/2012
1789,5009.467241,4999.918651,98.854652,EL_B2_34_S,,14/07/2012
1790,5009.935879,4999.968444,98.866912,EL_B2_34_C,,14/07/2012
1791,5010.443543,5000.642678,98.885614,PF_C2_34A_L1424,,14/07/2012
1792,5010.395177,5000.681156,98.88407,PF_C2_34A_L1425,,14/07/2012
1793,5011.530587,5001.14255,98.853893,PF_D2_34_C14X184,,14/07/2012
1794,5011.55138,5000.566545,98.892991,EL_C2_34_N,,14/07/2012
1795,5010.910701,4999.997003,98.899927,EL_C2_34_W,,14/07/2012
1796,5010.9091,5001.254392,98.867545,EL_C2_34A_E,,14/07/2012
1797,5010.235048,5000.67512,98.840389,EL_C2_34A_S,,14/07/2012
1798,5011.020563,5000.534637,98.883805,EL_C2_34A_C,,14/07/2012
1799,5010.88465,5001.324237,98.87035,EL_C1_34_N,,14/07/2012
1800,5010.158775,5000.684307,98.852656,EL_C1_34_W,,14/07/2012
1801,5010.511378,5001.602655,98.853559,EL_C1_34_E,,14/07/2012
1802,5009.950723,5001.061385,98.832406,EL_C1_34_S,,14/07/2012
1803,5010.889031,5001.34876,98.871641,EL_D1_34_W,,14/07/2012
1804,5011.596373,5001.971095,98.872036,EL_D1_34_N,,14/07/2012
1805,5011.386364,5002.248629,98.875077,EL_D1_34_E,,14/07/2012
1806,5010.587068,5001.676242,98.855302,EL_D1_34_S,,14/07/2012
1807,5010.118783,5000.640404,98.838929,EL_B1_34_N,,14/07/2012
1808,5009.800137,5000.996422,98.818556,EL_B1_34_E,,14/07/2012
1809,5009.234904,5000.170416,98.825253,EL_B1_34_S,,14/07/2012
1810,5009.342333,5000.013312,98.833999,EL_B1_34_W,,14/07/2012
1811,5011.461002,5001.389327,98.868903,PF_D2_34A_L1427,,14/07/2012
1812,5011.662337,5001.932157,98.927509,PF_D2_34A_L1428,,14/07/2012
1813,5012.331916,5001.199642,98.891573,EL_D2_34_N,,14/07/2012
1814,5011.615754,5001.967893,98.864144,EL_D2_34_E,,14/07/2012
1815,5010.92521,5001.306685,98.869108,EL_D2_34_S,,14/07/2012
1816,5011.600663,5000.598492,98.885701,EL_D2_34_W,,14/07/2012
1817,5011.678991,5001.212191,98.847458,EL_D2_34_C,,14/07/2012
1818,5012.458949,5000.758791,98.883104,PF_D3_35_HM328,,14/07/2012
1819,5012.343705,5000.671171,98.880911,PF_D3_35_HM329,,14/07/2012
1820,5010.814171,5000.044081,98.887223,PF_C2_35_C14X185,,14/07/2012
1821,5010.665046,5000.338892,98.868606,PF_C2_35_C14X186,,14/07/2012
1822,5010.488286,5000.154206,98.822023,PF_B2_35A_L1429,,14/07/2012
1823,5011.01904,4999.733377,98.876396,PF_35_SF53,,14/07/2012
1824,5011.060494,4999.924138,98.853576,PF_35_SF53,,14/07/2012
1825,5011.197924,5000.088346,98.845663,PF_35_SF53,,14/07/2012
1826,5011.173807,5000.222904,98.85197,PF_35_SF53,,14/07/2012
1827,5011.14554,5000.27859,98.900325,PF_35_SF53,,14/07/2012
1828,5010.964596,5000.43784,98.887903,PF_35_SF53,,14/07/2012
1829,5010.725367,5000.452661,98.877134,PF_35_SF53,,14/07/2012
1830,5010.572992,5000.497901,98.866538,PF_35_SF53,,14/07/2012
1831,5010.492003,5000.339903,98.852387,PF_35_SF53,,14/07/2012
1832,5010.268015,5000.318239,98.849925,PF_35_SF53,,14/07/2012
1833,5010.224475,5000.145834,98.863472,PF_35_SF53,,14/07/2012
1834,5012.266335,4999.900994,98.859249,EL_C3_35_N,,14/07/2012
1835,5011.576649,5000.56027,98.84515,EL_C3_35_E,,14/07/2012
1836,5011.55786,4999.271491,98.890741,EL_C3_35_W,,14/07/2012
1837,5011.013872,4999.997161,98.866058,EL_C3_35_S,,14/07/2012
1838,5011.590592,4999.867728,98.874303,EL_C3_35_C,,14/07/2012
1839,5011.684948,4999.420805,98.871004,PF_C3_35_L1430,,14/07/2012
1840,5011.819213,5000.717606,98.853914,PF_C3_35_AF17,,14/07/2012
1841,5012.297837,5000.597444,98.844039,PF_C3_35_AF18,,14/07/2012
1842,5012.882881,5000.461579,98.845732,EL_D3_35_N,,14/07/2012
1843,5012.373455,5001.160826,98.849697,EL_D3_35_E,,14/07/2012
1844,5011.59404,5000.553197,98.845436,EL_D3_35_S,,14/07/2012
1845,5012.300146,5000.538646,98.849897,EL_D3_35_C,,14/07/2012
1846,5012.248699,4999.948695,98.836727,EL_D3_35_W,,14/07/2012
1847,5011.084613,5000.818647,98.856222,PF_C2_35_L1431,,14/07/2012
1848,5010.937962,5001.004032,98.838785,PF_C2_35A_L1432,,14/07/2012
1849,5011.543751,5001.049387,98.841499,PF_D2_35_L1433,,14/07/2012
1850,5010.101612,5000.635524,98.794552,EL_B1_35_N,,14/07/2012
1851,5009.760706,5000.995499,98.760113,EL_B1_35_E,,14/07/2012
1852,5009.199022,5000.180201,98.762486,EL_B1_35_S,,14/07/2012
1853,5009.336168,5000.017078,98.776031,EL_B1_35_W,,14/07/2012
1854,5009.577728,5000.542908,98.762108,EL_B1_35_C,,14/07/2012
1855,5011.643417,5001.842426,98.810436,PF_D2_35A_L1434,,14/07/2012
1856,5011.428331,5001.760208,98.814474,PF_D2_35A_L1435,,14/07/2012
1857,5012.326635,5001.210193,98.853101,EL_D2_35_N,,14/07/2012
1858,5011.588798,5000.5994,98.842106,EL_D2_35_W,,14/07/2012
1859,5011.598829,5001.199643,98.83946,EL_D2_35_C,,14/07/2012
1860,5011.645419,5001.955802,98.80547,EL_D2_35A_E,,14/07/2012
1861,5010.942246,5001.312199,98.815975,EL_D2_35A_S,,14/07/2012
1863,5010.253151,5000.777837,98.797446,PF_C1_35_HM330,,14/07/2012
1864,5010.265619,5000.91535,98.835022,PF_C1_35_L1436,,14/07/2012
1865,5010.795513,5000.141378,98.822652,PF_C2_35B_L1437,,14/07/2012
1866,5010.693372,5000.293179,98.82831,PF_C2_35B_HM331,,14/07/2012
1867,5011.562929,5000.57153,98.845828,EL_C2_35_N,,14/07/2012
1868,5010.872622,5001.305391,98.810715,EL_C2_35A_E,,14/07/2012
1869,5010.164358,5000.654193,98.790108,EL_C2_35A_S,,14/07/2012
1870,5010.853272,5000.056093,98.829636,EL_C2_35B_W,,14/07/2012
1871,5010.946335,5000.614997,98.818167,EL_C2_35_C,,14/07/2012
1872,5010.77946,5001.275813,98.794611,PF_C1_35_GS34,,14/07/2012
1873,5011.249419,5001.726059,98.819863,PF_D1_35_L1438,,14/07/2012
1874,5010.173115,5000.940999,98.81711,PF_C1_35_L1439,,14/07/2012
1875,5010.16577,5001.106921,98.803984,PF_C1_35_C14X187,,14/07/2012
1876,5011.209422,5001.715199,98.821038,PF_D1_35_L1440,,14/07/2012
1877,5011.149002,5001.780544,98.825933,PF_D1_35_AF19,,14/07/2012
1878,5011.01025,5001.557865,98.857903,PF_D1_35_GS35,,14/07/2012
1879,5011.223103,5001.784106,98.806537,PF_D1_35_L1441,,14/07/2012
1880,5010.79832,5001.744536,98.835075,PF_D1_35_L1442,,14/07/2012
1881,5010.666977,5001.59552,98.800764,PF_D1_35_L1443,,14/07/2012
1882,5010.803307,5001.40596,98.806786,PF_D1_35_L1444,,14/07/2012
1883,5010.907775,5001.346644,98.81228,PF_D1_35_L1445,,14/07/2012
1884,5011.603009,5001.970589,98.809662,EL_D1_35_N,,14/07/2012
1885,5010.900532,5001.348242,98.812299,EL_D1_35_W,,14/07/2012
1886,5010.622131,5001.740923,98.801956,EL_D1_35_S,,14/07/2012
1887,5010.403922,5001.072159,98.779099,PF_C1_35_HM332,,14/07/2012
1888,5010.170499,5000.928496,98.789608,PF_C1_35_AXE7,,14/07/2012
1889,5010.182875,5000.910556,98.790386,PF_C1_35_AXE7,,14/07/2012
1890,5010.155409,5000.843584,98.829336,PF_C1_35_AXE7,,14/07/2012
1891,5010.109307,5000.834201,98.818787,PF_C1_35_AXE7,,14/07/2012
1892,5010.107243,5000.894543,98.810506,PF_C1_35_AXE7,,14/07/2012
1893,5010.137869,5000.895818,98.802511,PF_C1_35_AXE7,,14/07/2012
1894,5010.132523,5000.98493,98.81422,PF_C1_35_AXE8,,14/07/2012
1895,5010.107072,5000.932136,98.819981,PF_C1_35_AXE8,,14/07/2012
1896,5010.045388,5000.912852,98.807411,PF_C1_35_AXE8,,14/07/2012
1897,5010.03114,5000.969022,98.806942,PF_C1_35_AXE8,,14/07/2012
1898,5010.053661,5001.010829,98.82135,PF_C1_35_AXE8,,14/07/2012
1899,5010.070273,5000.971913,98.793492,PF_C1_35_AXE8,,14/07/2012
1900,5010.031281,5001.03338,98.791383,PF_C1_35_HM333,,14/07/2012
1901,5010.602552,5001.211979,98.78523,PF_C1_35_GS37,,14/07/2012
1902,5010.880419,5001.323156,98.812647,EL_C1_35_N,,14/07/2012
1903,5010.558983,5001.66385,98.801619,EL_C1_35_E,,14/07/2012
1904,5009.877299,5001.046975,98.76911,EL_C1_35_S,,14/07/2012
1905,5010.122662,5000.681068,98.78849,EL_C1_35_W,,14/07/2012
1906,5010.175419,5001.305769,98.785567,EL_C1_35_C,,14/07/2012
CP1,5016,5006,100.37,control point,,14/07/2012
TBM03,5020,5003,100.795,TBM03,,14/07/2012
TBM04,5009,4996,100.754,TBM04,,14/07/2012
TBM05,5013.6044,4998.203,100.753,TBM05,,14/07/2012
