Description,Easting,Northing,Elevation,year,X,Y,Xnew,Ynew,Xnew_flipped,type,square,spit,cnr,find,findn,depth_below_ground_surface
EL_E4_20_C,5000.096115,5013.18825,99.74383,2012,0.9073120606344673,0.7838153408865765,0.06644234672241245,1.1971495639826806,-0.06644234672241245,EL,E4,20,C,,,0.9493829999999974
EL_D4_20_N,4999.3221,5013.097288,99.775657,2012,0.1332970606345043,0.6928533408863586,-0.40580106496982166,0.5771822537297435,0.40580106496982166,EL,D4,20,N,,,0.9175560000000047
EL_D4_20_E,5000.006098,5012.526452,99.760917,2012,0.8172950606340237,0.12201734088648664,0.4799689253730799,0.67267323292219106,-0.4799689253730799,EL,D4,20,E,,,0.9322959999999938
EL_D4_20_S,4999.412733,5011.803591,99.765439,2012,0.2239300606343022,-0.600843659113707,0.5877656487986074,-0.256299272034048,-0.5877656487986074,EL,D4,20,S,,,0.9277739999999994
EL_D4_20_W,4998.736542,5012.469988,99.782976,2012,-0.4522609393661696,0.06555334088625386,-0.3613219743070082,-0.27979211686644295,0.3613219743070082,EL,D4,20,W,,,0.9102369999999951
EL_D4_20_C,4999.429523,5012.477665,99.768256,2012,0.24072006063397566,0.0732303408867665,0.11454070626457061,0.22402958962251016,-0.11454070626457061,EL,D4,20,C,,,0.9249570000000062
EL_C4_20_N,4998.678434,5012.395238,99.776862,2012,-0.5103689393654349,-0.009196659113513306,-0.3479165328219826,-0.3735172271756411,0.3479165328219826,EL,C4,20,N,,,0.9163510000000059
EL_C4_20_E,4999.360497,5011.741992,99.753903,2012,0.17169406063385395,-0.662442659113367,0.5957900865198158,-0.3366649668065278,-0.5957900865198158,EL,C4,20,E,,,0.9393100000000061
EL_C4_20_S,4998.75776,5011.184473,99.755952,2012,-0.4310429393653976,-1.2199616591133235,0.5781393904299641,-1.1575229200826067,-0.5781393904299641,EL,C4,20,S,,,0.9372610000000066
EL_C4_20_W,4998.106428,5011.841727,99.755194,2012,-1.0823749393657636,-0.5627076591135847,-0.3471027964496816,-1.1694849582995677,0.3471027964496816,EL,C4,20,W,,,0.938018999999997
PF_B2_20_L663,4999.508656,5010.049352,99.755605,2012,0.3198530606341592,-2.3550826591135774,1.9162932956742282,-1.4058948455017974,-1.9162932956742282,PF,B2,20,,L,663,0.9376079999999973
PF_B2_20_HB654,4999.429012,5009.982503,99.73519,2012,0.24020906063378789,-2.4219316591133975,1.9090550707298428,-1.5096231619669245,-1.9090550707298428,PF,B2,20,,HB,654,0.9580229999999972
EL_B2_20_N,4999.390142,5010.366295,99.745728,2012,0.2013390606343819,-2.0381396591137673,1.6059768392192089,-1.270979574690718,-1.6059768392192089,EL,B2,20,N,,,0.9474850000000004
EL_B2_20_E,4999.738926,5010.033535,99.723495,2012,0.5501230606341778,-2.370899659114002,2.0876300762620965,-1.2512398811236478,-2.0876300762620965,EL,B2,20,E,,,0.9697180000000003
PF_E2_21_L666,5001.424606,5011.680713,99.712207,2012,2.2358030606337707,-0.7237216591138349,2.073721104534797,1.105562818846943,-2.073721104534797,PF,E2,21,,L,666,0.9810059999999936
PF_E1_21_L667,5001.780173,5011.256397,99.69285,2012,2.59137006063429,-1.14803765911347,2.6259460840643847,1.0665816525149032,-2.6259460840643847,PF,E1,21,,L,667,1.000362999999993
PF_E1_21_L668,5001.993727,5011.328174,99.722481,2012,2.804924060634221,-1.076260659113359,2.7226611048603506,1.2700600380928866,-2.7226611048603506,PF,E1,21,,L,668,0.9707319999999982
PF_E1_21_GS3,5001.839456,5011.314903,99.667656,2012,2.6506530606338856,-1.0895316591131632,2.625041821881191,1.1498679565203758,-2.625041821881191,PF,E1,21,,GS,3,1.0255570000000063
PF_E1_21_L669,5001.950352,5011.271391,99.667751,2012,2.7615490606340245,-1.1330436591133548,2.7333765699241814,1.1994138880032859,-2.7333765699241814,PF,E1,21,,L,669,1.0254620000000045
PF_E1_21_GS4,5001.80543,5011.182314,99.650645,2012,2.616627060634528,-1.222120659113898,2.6967819209560293,1.0332876417932164,-2.6967819209560293,PF,E1,21,,GS,4,1.0425680000000028
PF_E1_21_L672,5001.858228,5011.209493,99.660263,2012,2.6694250606342393,-1.194941659113283,2.7139075571654763,1.0901474644224214,-2.7139075571654763,PF,E1,21,,L,672,1.0329499999999996
PF_E1_21_HM165,5001.967109,5011.295416,99.629325,2012,2.7783060606343497,-1.1090186591136444,2.727734821535261,1.228157032387871,-2.727734821535261,PF,E1,21,,HM,165,1.0638880000000057
PF_E1_21_C14X104,5001.877247,5011.236928,99.628374,2012,2.688444060634538,-1.1675066591133145,2.7073841772911753,1.1228865404787975,-2.7073841772911753,PF,E1,21,,C,14,1.0648390000000063
EL_D1_21_C,5001.500323,5010.956578,99.583082,2012,2.3115200606343933,-1.447856659113313,2.6472176786891275,0.6570026314176691,-2.6472176786891275,EL,D1,21,C,,,1.1101309999999955
PF_E1_21_L673,5001.788601,5011.157299,99.587632,2012,2.5997980606343845,-1.2471356591131553,2.7030858003444123,1.0038049931566984,-2.7030858003444123,PF,E1,21,,L,673,1.1055810000000008
PF_E1_21_L674,5001.944082,5011.349697,99.613928,2012,2.755279060634166,-1.0547376591139255,2.6726924395365943,1.24929954581203,-2.6726924395365943,PF,E1,21,,L,674,1.0792849999999987
PF_E1_21_HM166,5001.824502,5011.205459,99.593426,2012,2.635699060634579,-1.1989756591137848,2.6933813257185393,1.063084758449664,-2.6933813257185393,PF,E1,21,,HM,166,1.0997870000000063
PF_D2_21_L677,5001.048882,5010.804319,99.682694,2012,1.8600790606342343,-1.600115659113726,2.4431463679306966,0.22649516378487022,-2.4431463679306966,PF,D2,21,,L,677,1.0105190000000022
EL_E1_21_N,5001.809789,5011.200622,99.575634,2012,2.6209860606340953,-1.2038126591132823,2.6866402637275164,1.0491410494293727,-2.6866402637275164,EL,E1,21,N,,,1.1175790000000063
PF_D2_21_GS5,5001.183435,5010.821624,99.705026,2012,1.9946320606341033,-1.5828106591134201,2.5241665604058943,0.3353055550407482,-2.5241665604058943,PF,D2,21,,GS,5,0.9881869999999964
PF_D2_21_GS5,5001.225423,5010.76982,99.655076,2012,2.03662006063405,-1.63461465911314,2.5905985550812316,0.32952311235426546,-2.5905985550812316,PF,D2,21,,GS,5,1.038137000000006
PF_D2_21A_SF44,5000.905657,5010.921156,99.715532,2012,1.7168540606344322,-1.483278659113239,2.259608418569327,0.2046295209111657,-2.259608418569327,PF,D2,21A,,SF,44,0.977681000000004
PF_D2_21A_SF44,5000.869608,5010.807122,99.706975,2012,1.6808050606341567,-1.5973126591134132,2.316595873764402,0.09948336783151701,-2.316595873764402,PF,D2,21A,,SF,44,0.9862380000000002
PF_D2_21A_SF44,5000.994525,5010.802614,99.686422,2012,1.8057220606342526,-1.6018206591134003,2.406613297247013,0.18620961773646894,-2.406613297247013,PF,D2,21A,,SF,44,1.0067910000000069
PF_D2_21A_SF44,5001.05033,5010.936786,99.687665,2012,1.8615270606342165,-1.4676486591133653,2.3488634479193893,0.3195560781755904,-2.3488634479193893,PF,D2,21A,,SF,44,1.0055480000000045
PF_D2_21A_SF44,5000.964646,5010.854711,99.611814,2012,1.7758430606345428,-1.5497236591136243,2.3483821542181884,0.2009060809680061,-2.3483821542181884,PF,D2,21A,,SF,44,1.0813990000000047
PF_C2_21_GS6,5000.407005,5010.42788,99.991917,2012,1.218202060634212,-1.9765546591133898,2.268048692175011,-0.4967290115540989,-2.268048692175011,PF,C2,21,,GS,6,0.7012959999999993
PF_E2_21_L679,5001.728544,5011.549518,99.623155,2012,2.539741060633787,-0.8549166591137691,2.3792279654407578,1.2330618141699614,-2.3792279654407578,PF,E2,21,,L,679,1.070058000000003
PF_E2_21_L682,5001.438954,5011.91771,99.705891,2012,2.25015106063438,-0.486724659113861,1.9132066881737257,1.2805158561262933,-1.9132066881737257,PF,E2,21,,L,682,0.987322000000006
EL_D2_21_N,5000.777057,5011.778071,99.70289,2012,1.5882540606344264,-0.6263636591138493,1.5538622871215395,0.7073856001090586,-1.5538622871215395,EL,D2,21,N,,,0.9903230000000036
EL_D2_21_E,5001.441108,5011.07417,99.616845,2012,2.2523050606341712,-1.330264659113709,2.521494877481106,0.6960931922391953,-2.521494877481106,EL,D2,21,E,,,1.0763680000000022
EL_D2_21_S,5000.70179,5010.467214,99.660679,2012,1.5129870606342593,-1.9372206591133363,2.44452904820424,-0.25735473616756455,-2.44452904820424,EL,D2,21,S,,,1.0325339999999983
EL_D2_21_W,5000.115039,5011.074919,99.703104,2012,0.9262360606344373,-1.3295156591138948,1.5997911613147786,-0.2572807183365431,-1.5997911613147786,EL,D2,21,W,,,0.9901090000000039
EL_D2_21_C,5000.70614,5011.010691,99.695927,2012,1.5173370606344179,-1.39374365911317,2.0566061754470786,0.12330523916608283,-2.0566061754470786,EL,D2,21,C,,,0.9972860000000026
PF_E2_21_L688,5001.226575,5011.833019,99.662141,2012,2.03777206063387,-0.5714156591138817,1.8265974451441556,1.0689118766172465,-1.8265974451441556,PF,E2,21,,L,688,1.0310719999999947
EL_C2_21_N,5000.074018,5011.055253,99.702568,2012,0.8852150606344367,-1.3491816591131283,1.585442116813088,-0.3004499077991495,-1.585442116813088,EL,C2,21,N,,,0.9906450000000007
EL_C2_21_E,5000.673286,5010.491719,99.66906,2012,1.4844830606343749,-1.9127156591139283,2.407101084205884,-0.2608361944686477,-2.407101084205884,EL,C2,21,E,,,1.0241529999999983
EL_C2_21_S,4999.715298,5010.062785,99.660767,2012,0.5264950606342609,-2.3416496591135,2.050175999124682,-1.2479176845897153,-2.050175999124682,EL,C2,21,S,,,1.032445999999993
EL_C2_21_W,4999.452808,5010.384859,99.681383,2012,0.26400506063419016,-2.019575659113798,1.6361544766087943,-1.2130057887736545,-1.6361544766087943,EL,C2,21,W,,,1.0118300000000033
EL_C2_21_C,5000.095315,5010.410026,99.683266,2012,0.9065120606337587,-1.9944086591140149,2.064373717482027,-0.7333424644685885,-2.064373717482027,EL,C2,21,C,,,1.0099469999999968
PF_D3_21_L689,5000.368245,5011.461229,99.725693,2012,1.1794420606338463,-0.9432056591140281,1.4977946703960803,0.19321391023950285,-1.4977946703960803,PF,D3,21,,L,689,0.9675199999999933
EL_E2_21_E,5002.09537,5011.799612,99.570863,2012,2.9065670606341882,-0.6048226591137791,2.4541441488171407,1.6706642462708412,-2.4541441488171407,EL,E2,21,E,,,1.1223499999999973
EL_E2_21_S,5001.484652,5011.156516,99.610844,2012,2.295849060634282,-1.2479186591135658,2.4925083263656598,0.7846184626791375,-2.4925083263656598,EL,E2,21,S,,,1.082369
PF_E3_21_C14X106,5001.214059,5012.319014,99.700928,2012,2.025256060634092,-0.08542065911387908,1.4683075547140605,1.3975091144275902,-1.4683075547140605,PF,E3,21,,C,14,0.9922849999999954
PF_D321A_C14X107,4999.625558,5011.687665,99.724248,2012,0.43675506063391367,-0.7167696591131971,0.8189965021849652,-0.18373474528072964,-0.8189965021849652,PF,D321A,C14X107,NA,NA,NA,0.9689649999999972
PF_D3_21A_L690,4999.797159,5011.763589,99.7083,2012,0.6083560606339233,-0.6408456591134382,0.883585418213368,-0.007554074084248297,-0.883585418213368,PF,D3,21A,,L,690,0.9849130000000059
EL_D3_21_N,5000.06641,5012.483366,99.722584,2012,0.8776070606345456,0.07893134088681109,0.5528586356497233,0.6861280044112203,-0.5528586356497233,EL,D3,21,N,,,0.9706290000000024
EL_D3_21_E,5000.761235,5011.782167,99.694829,2012,1.572432060634128,-0.6222676591132767,1.539924986561331,0.6988495264736838,-1.539924986561331,EL,D3,21,E,,,0.9983840000000015
EL_D3_21_S,5000.086487,5011.090573,99.70424,2012,0.8976840606337646,-1.3138616591131722,1.5686967302859447,-0.26694512618462907,-1.5686967302859447,EL,D3,21,S,,,0.9889730000000014
EL_D3_21_W,4999.438768,5011.757865,99.700599,2012,0.24996506063416746,-0.6465696591139931,0.6387436111839048,-0.269335208980135,-0.6387436111839048,EL,D3,21,W,,,0.9926140000000032
EL_D3_21_C,5000.108506,5011.756544,99.704729,2012,0.9197030606337648,-0.6478906591137275,1.1049329667741492,0.21151634651159107,-1.1049329667741492,EL,D3,21,C,,,0.9884839999999997
PF_D3_21A_SF46,4999.751146,5011.743009,99.699996,2012,0.5623430606337934,-0.6614256591137746,0.8664261157045594,-0.054949125581604086,-0.8664261157045594,PF,D3,21A,,SF,46,0.9932170000000013
PF_D3_21A_SF46,4999.685133,5011.620386,99.711566,2012,0.4963300606341363,-0.7840486591139779,0.9087772370327605,-0.18761599718204758,-0.9087772370327605,PF,D3,21A,,SF,46,0.9816469999999953
PF_D3_21A_SF46,4999.557538,5011.65342,99.704085,2012,0.3687350606342079,-0.7510146591139346,0.7963796312896763,-0.2564528143964337,-0.7963796312896763,PF,D3,21A,,SF,46,0.9891279999999938
PF_D3_21A_SF46,4999.546283,5011.790108,99.711519,2012,0.3574800606338613,-0.6143266591134307,0.6902361327008675,-0.16959752050784505,-0.6902361327008675,PF,D3,21A,,SF,46,0.9816940000000045
PF_D3_21A_SF46,4999.672049,5011.821508,99.709798,2012,0.4832460606339737,-0.582926659113582,0.755013267589567,-0.05731675834606598,-0.755013267589567,PF,D3,21A,,SF,46,0.9834149999999937
PF_D3_21A_SF46,4999.774885,5011.81257,99.709724,2012,0.5860820606339985,-0.5918646591135257,0.832878614909492,0.010448412846453925,-0.832878614909492,PF,D3,21A,,SF,46,0.9834890000000058
PF_D3_21A_SF46,4999.715063,5011.702642,99.684343,2012,0.526260060633831,-0.7017926591133801,0.8703983474433,-0.1089463380372408,-0.8703983474433,PF,D3,21A,,SF,46,1.0088700000000017
PF_D3_21A_SF46,4999.630179,5011.687069,99.679213,2012,0.4413760606339565,-0.7173656591139661,0.822635245036441,-0.18082469245266164,-0.822635245036441,PF,D3,21A,,SF,46,1.0139999999999958
PF_C4_21_L691,4998.382196,5011.80924,99.72498,2012,-0.8066069393662474,-0.5951946591139858,-0.13216905485139058,-0.9936814267215067,0.13216905485139058,PF,C4,21,,L,691,0.9682329999999979
PF_B3_21_L692,4998.288357,5010.266331,99.680597,2012,-0.9004459393654543,-2.138103659113767,0.912520750324209,-2.132978205951284,-0.912520750324209,PF,B3,21,,L,692,1.0126159999999942
PF_B2_21_L693,4999.5262,5010.088662,99.675668,2012,0.3373970606344301,-2.3157726591134633,1.9002031345743544,-1.365967727501639,-1.9002031345743544,PF,B2,21,,L,693,1.0175449999999984
EL_D4_21_N,4999.346696,5013.135451,99.720676,2012,0.15789306063379627,0.73101634088652645,-0.4161674124909487,0.6213853828503069,0.4161674124909487,EL,D4,21,N,,,0.9725370000000026
EL_D4_21_E,5000.053777,5012.506645,99.730061,2012,0.8649740606342675,0.10221034088681336,0.5273375052434365,0.6932115369192587,-0.5273375052434365,EL,D4,21,E,,,0.9631519999999938
EL_D4_21_S,4999.433769,5011.762291,99.715824,2012,0.24496606063439685,-0.6421436591135716,0.6320872160335376,-0.26985663069391863,-0.6320872160335376,EL,D4,21,S,,,0.9773890000000023
EL_D4_21_W,4998.719884,5012.498285,99.728865,2012,-0.4689189393657216,0.09385034088609245,-0.3932487517718697,-0.2721181313513958,0.3932487517718697,EL,D4,21,W,,,0.9643480000000011
EL_D4_21_C,4999.459042,5012.384641,99.732458,2012,0.27023906063459435,-0.019793659113929607,0.20196219228978293,0.1806438809350905,-0.20196219228978293,EL,D4,21,C,,,0.960755000000006
EL_B3_21_N,4998.740174,5011.09556,99.70157,2012,-0.4486289393662446,-1.308874659113826,0.6298817879943558,-1.2319373895049412,-0.6298817879943558,EL,B3,21,N,,,0.9916429999999963
EL_B3_21_E,4999.363621,5010.375733,99.681456,2012,0.1748180606346068,-2.0287016591137217,1.580764675540793,-1.2835009998349138,-1.580764675540793,EL,B3,21,E,,,1.011757000000003
EL_B3_21_W,4998.085806,5010.459749,99.676644,2012,-1.1029969393657666,-1.9446856591139294,0.6326837372273671,-2.1443217691525773,-0.6326837372273671,EL,B3,21,W,,,1.016569000000004
EL_B3_21_C,4998.758562,5010.549187,99.685641,2012,-0.43024093936583085,-1.8552476591139566,1.035683010841167,-1.598252747098901,-1.035683010841167,EL,B3,21,C,,,1.0075719999999961
EL_B2_21_N,4999.458425,5010.342257,99.6839,2012,0.2696220606339921,-2.062177659113331,1.6707016868492164,-1.2385590930132648,-1.6707016868492164,EL,B2,21,N,,,1.009313000000006
EL_B2_21_E,4999.619098,5010.143251,99.642122,2012,0.43029506063430745,-2.2611836591131578,1.925467467512263,-1.2612217929446687,-1.925467467512263,EL,B2,21,E,,,1.0510909999999996
PF_E1_22_L694,5001.958863,5011.275767,99.540307,2012,2.770060060634023,-1.1286676591134892,2.736140976348972,1.2085760140730022,-2.736140976348972,PF,E1,22,,L,694,1.1529060000000015
PF_D2_22A_L696,5001.164685,5010.96897,99.601852,2012,1.9758820606339214,-1.435464659113677,2.405149873739148,0.4241730660377403,-2.405149873739148,PF,D2,22A,,L,696,1.0913610000000062
PF_D2_22A_HM170,5001.149216,5010.933316,99.584236,2012,1.9604130606339822,-1.4711186591139267,2.4200515446480138,0.388278249125827,-2.4200515446480138,PF,D2,22A,,HM,170,1.1089769999999959
EL_E1_22_C,5001.849682,5011.308726,99.522088,2012,2.6608790606342154,-1.0957086591133702,2.6365887603245746,1.152933020564407,-2.6365887603245746,EL,E1,22,C,,,1.1711250000000035
PF_D1_22_HM171,5001.246724,5010.770248,99.552594,2012,2.0579210606338165,-1.634186659113766,2.605087595596122,0.34514308322323295,-2.605087595596122,PF,D1,22,,HM,171,1.140619000000001
PF_D2_22A_L697,5000.939823,5010.633756,99.606715,2012,1.7510200606338913,-1.7706786591134005,2.4900803750714977,0.029561668859118706,-2.4900803750714977,PF,D2,22A,,L,697,1.086498000000006
PF_D2_22A_L698,5000.903461,5010.715673,99.610542,2012,1.714658060634065,-1.6887616591138794,2.4058950489809914,0.06030936477188664,-2.4058950489809914,PF,D2,22A,,L,698,1.0826710000000048
PF_D2_22A_L699,5001.226859,5010.943744,99.576153,2012,2.038056060634517,-1.4606906591134248,2.4664856290676407,0.4513738467314008,-2.4664856290676407,PF,D2,22A,,L,699,1.117059999999995
PF_E2_22_L700,5001.90144,5011.710975,99.592867,2012,2.712637060633824,-0.6934596591136142,2.383189172916273,1.4695902448086455,-2.383189172916273,PF,E2,22,,L,700,1.1003460000000018
PF_E1_22_C14X109,5001.940218,5011.353916,99.523973,2012,2.751415060633917,-1.0505186591135498,2.6669733849750688,1.2494507804885702,-2.6669733849750688,PF,E1,22,,C,14,1.169240000000002
PF_E2_22_L701,5001.893702,5011.577241,99.549448,2012,2.7048990606344887,-0.8271936591136182,2.474014095304615,1.3711245509191365,-2.474014095304615,PF,E2,22,,L,701,1.143765000000002
PF_E2_22_HM172,5001.720788,5011.522492,99.584078,2012,2.531985060633815,-0.8819426591135198,2.39328107256327,1.2087087775587033,-2.39328107256327,PF,E2,22,,HM,172,1.1091349999999949
PF_C2_22A_R74,5000.485963,5010.375746,99.919273,2012,1.297160060634269,-2.028688659113868,2.3603995889409513,-0.47614669908476037,-2.3603995889409513,PF,C2,22A,,R,74,0.7739399999999961
EL_D1_22_N,5001.480073,5011.047891,99.565242,2012,2.291270060633906,-1.356543659113413,2.5674657714987426,0.7058673402421137,-2.5674657714987426,EL,D1,22,N,,,1.1279710000000023
PF_D2_22_L702,5000.979365,5011.054968,99.637269,2012,1.790562060634329,-1.3494666591132045,2.2145540003761064,0.350604244782336,-2.2145540003761064,PF,D2,22,,L,702,1.0559439999999967
PF_E2_22_L703,5001.3917,5011.223271,99.583901,2012,2.2028970606343137,-1.1811636591137358,2.3799189131432925,0.7641263090779543,-2.3799189131432925,PF,E2,22,,L,703,1.1093120000000027
PF_E2_22_L704,5001.4697,5011.689355,99.596054,2012,2.2808970606338335,-0.7150796591131439,2.0988294945372954,1.144003965441446,-2.0988294945372954,PF,E2,22,,L,704,1.0971590000000049
PF_C2_22_L705,5000.442305,5010.546961,99.621447,2012,1.253502060633764,-1.857473659113566,2.206910429887902,-0.3886157031899615,-2.206910429887902,PF,C2,22,,L,705,1.0717659999999967
PF_C2_22_L706,5000.195086,5010.323025,99.620054,2012,1.0062830606339048,-2.0814096591138878,2.1962637597303645,-0.7220091861371107,-2.1962637597303645,PF,C2,22,,L,706,1.073159000000004
PF_D2_22_HM173,5001.131084,5011.023234,99.591799,2012,1.9422810606338317,-1.3812006591133468,2.3427744029074784,0.4376974712213133,-2.3427744029074784,PF,D2,22,,HM,173,1.1014140000000054
PF_D2_22_HM174,5001.21717,5011.154902,99.616056,2012,2.028367060634082,-1.2495326591133562,2.307860730556003,0.5910868355950353,-2.307860730556003,PF,D2,22,,HM,174,1.0771569999999997
PF_D2_22_HM175,5001.256555,5011.327741,99.633866,2012,2.0677520606341204,-1.0766936591135163,2.2108898787259403,0.7394820917230521,-2.2108898787259403,PF,D2,22,,HM,175,1.0593470000000025
PF_D2_22_HM176,5001.324496,5011.001952,99.572614,2012,2.1356930606343667,-1.4024826591139572,2.4924386572863124,0.5620427012442649,-2.4924386572863124,PF,D2,22,,HM,176,1.1205989999999986
PF_E2_22_L707,5001.006365,5011.693654,99.662281,2012,1.8175620606343728,-0.7107806591138797,1.7738775166599237,0.8136949953860171,-1.7738775166599237,PF,E2,22,,L,707,1.030932000000007
PF_D2_22_L708,5001.062398,5011.058391,99.608085,2012,1.8735950606342158,-1.3460436591140024,2.2697712687143645,0.41271100202530053,-2.2697712687143645,PF,D2,22,,L,708,1.0851279999999974
PF_C2_22_L709,4999.96998,5010.79347,99.660756,2012,0.781177060634036,-1.6109646591139608,1.7014821802196485,-0.5571383341415164,-1.7014821802196485,PF,C2,22,,L,709,1.0324569999999937
PF_C2_22_L710,5000.036314,5010.546322,99.649715,2012,0.8475110606341332,-1.8581126591134307,1.9253450415394586,-0.6811050747676144,-1.9253450415394586,PF,C2,22,,L,710,1.0434979999999996
PF_C2_22_L711,4999.938876,5010.371365,99.628899,2012,0.7500730606343495,-2.0330696591136075,1.9835124526868015,-0.8727314507533739,-1.9835124526868015,PF,C2,22,,L,711,1.064313999999996
PF_C2_22_L712,4999.784869,5010.528031,99.654295,2012,0.5960660606342572,-1.8764036591137483,1.763834111867705,-0.8746854671179635,-1.763834111867705,PF,C2,22,,L,712,1.0389179999999953
PF_C2_22_HM177,5000.322348,5010.41072,99.606751,2012,1.1335450606338782,-1.9937146591137207,2.2215848694808806,-0.5695464986689146,-2.2215848694808806,PF,C2,22,,HM,177,1.0864619999999974
PF_D2_22_L713,5000.368862,5010.834518,99.677031,2012,1.1800590606344485,-1.5699166591139146,1.9490414402210265,-0.24169229911190482,-1.9490414402210265,PF,D2,22,,L,713,1.0161820000000006
PF_D2_22_L714,5000.462827,5010.832506,99.650181,2012,1.2740240606344742,-1.571928659113837,2.0157623256794497,-0.1754971874143747,-2.0157623256794497,PF,D2,22,,L,714,1.0430319999999966
PF_D2_22_L715,5000.596682,5010.618398,99.620115,2012,1.4078790606345137,-1.786036659113961,2.2627622278282633,-0.22794187282233702,-2.2627622278282633,PF,D2,22,,L,715,1.0730980000000017
PF_D2_22_L716,5000.603192,5010.413093,99.594895,2012,1.4143890606337663,-1.9913416591134592,2.414968511527598,-0.36587580746940596,-2.414968511527598,PF,D2,22,,L,716,1.0983180000000061
PF_D2_22_HM178,5000.539694,5010.688201,99.624548,2012,1.3508910606342397,-1.716233659113641,2.1729629605290866,-0.22044637113086152,-2.1729629605290866,PF,D2,22,,HM,178,1.0686649999999958
PF_D2_22_HM179,5000.631657,5010.887735,99.627989,2012,1.4428540606340903,-1.5166996591133284,2.093313080530506,-0.015685761781043084,-2.093313080530506,PF,D2,22,,HM,179,1.0652240000000006
PF_D2_23_HM180,5000.788383,5010.724523,99.579167,2012,1.5995800606342527,-1.6799116591137135,2.319588995792325,-0.016323094192671972,-2.319588995792325,PF,D2,23,,HM,180,1.1140460000000019
PF_D2_22_L717,5000.898338,5010.838895,99.585346,2012,1.7095350606341526,-1.5655396591137105,2.31369782527174,0.14222138069963086,-2.31369782527174,PF,D2,22,,L,717,1.1078669999999988
PF_C2_22_HM181,5000.013581,5010.934002,99.639911,2012,0.824778060634344,-1.4704326591136123,1.6306797190088034,-0.4281526693891434,-1.6306797190088034,PF,C2,22,,HM,181,1.0533020000000022
PF_D2_22_L719,5000.602021,5010.849046,99.615135,2012,1.4132180606338807,-1.555388659113305,2.100556722598723,-0.06387975379870214,-2.100556722598723,PF,D2,22,,L,719,1.078078000000005
PF_D2_22_L720,5000.410368,5010.650365,99.623202,2012,1.2215650606340205,-1.7540696591131564,2.1103425127962185,-0.33975880425396576,-2.1103425127962185,PF,D2,22,,L,720,1.0700109999999938
PF_D2_22_R75,5000.914701,5010.647912,99.582717,2012,1.725898060633881,-1.756522659113216,2.4624461932750927,0.021323998287349655,-2.4624461932750927,PF,D2,22,,R,75,1.1104959999999977
PF_D2_22_C14X111,5000.763311,5011.031636,99.629343,2012,1.5745080606338888,-1.3727986591138688,2.0812539170266318,0.17898023445964162,-2.0812539170266318,PF,D2,22,,C,14,1.0638699999999943
PF_D2_22_HM183,5000.845271,5011.03571,99.6266,2012,1.6564680606343245,-1.368724659113468,2.135257526722886,0.24076736269723908,-2.135257526722886,PF,D2,22,,HM,183,1.0666130000000038
PF_D2_22_L721,5000.639872,5011.129405,99.65368,2012,1.4510690606339267,-1.2750296591138977,1.925176849496281,0.15810170306705162,-1.925176849496281,PF,D2,22,,L,721,1.0395330000000058
PF_D2_22_L722,5000.723139,5011.222367,99.647036,2012,1.5343360606339047,-1.1820676591132724,1.9161477015097437,0.2825758016568781,-1.9161477015097437,PF,D2,22,,L,722,1.0461770000000001
PF_D2_22_L723,5001.208271,5011.144868,99.598144,2012,2.0194680606346083,-1.2595666591132613,2.3088968212741836,0.5777152286230804,-2.3088968212741836,PF,D2,22,,L,723,1.0950689999999952
PF_D2_22_L724,5000.582593,5011.18926,99.645387,2012,1.3937900606342737,-1.2151746591134724,1.8423314289454253,0.15847741540782245,-1.8423314289454253,PF,D2,22,,L,724,1.0478260000000006
PF_D2_22_L725,5000.423747,5011.117732,99.644757,2012,1.2349440606340067,-1.286702659113871,1.7834406626702197,-0.005474358439431004,-1.7834406626702197,PF,D2,22,,L,725,1.0484560000000016
EL_E2_22_E,5002.133309,5011.787106,99.535151,2012,2.944506060634012,-0.6173286591138094,2.4894948562769192,1.6892678813747815,-2.4894948562769192,EL,E2,22,E,,,1.158062000000001
EL_E2_22_S,5001.489262,5011.147585,99.563208,2012,2.300459060634239,-1.2568496591138683,2.5021351252104878,0.7817306252518882,-2.5021351252104878,EL,E2,22,S,,,1.130004999999997
EL_D2_22_N,5000.78234,5011.762467,99.652313,2012,1.5935370606339347,-0.641967659114016,1.568756745536937,0.700346423061136,-1.568756745536937,EL,D2,22,N,,,1.0408999999999935
EL_D2_22_E,5001.486075,5011.100952,99.574781,2012,2.2972720606339863,-1.3034826591137971,2.533466221892801,0.7470440855184621,-2.533466221892801,EL,D2,22,E,,,1.1184319999999985
EL_D2_22_W,5000.090348,5011.076817,99.653873,2012,0.9015450606339073,-1.3276176591134572,1.5812740445480495,-0.27372347575965084,-1.5812740445480495,EL,D2,22,W,,,1.0393399999999957
EL_D2_22_C,5000.785247,5011.050658,99.624762,2012,1.596444060633985,-1.3537766591134641,2.0828086613587544,0.20797346384309157,-2.0828086613587544,EL,D2,22,C,,,1.068450999999996
EL_C2_22_N,5000.077974,5011.070906,99.649671,2012,0.8891710606339984,-1.3335286591136537,1.5769303594319966,-0.2867307120768954,-1.5769303594319966,EL,C2,22,N,,,1.0435420000000022
EL_C2_22_E,5000.513916,5010.481014,99.605197,2012,1.3251130606340666,-1.9234206591136171,2.304093912268021,-0.38291369630438765,-2.304093912268021,EL,C2,22,E,,,1.088015999999996
